word	Frisian-fy	emotion	emotion-intensity-score
optimism	optimisme	trust	0.617
testament	testamint	trust	0.617
qualities	kwaliteiten	trust	0.617
haven	haven	trust	0.617
heroine	heroine	trust	0.617
constantly	altyd	trust	0.617
appreciation	erkentlikens	trust	0.617
triumphant	triumfant	trust	0.617
accord	akkoart	trust	0.617
reassure	gerêststelle	trust	0.617
truce	truie	trust	0.617
thoughtful	betochtsum	trust	0.617
teach	ûnderwize	trust	0.617
god	god	trust	0.617
corroborate	bestjoere	trust	0.617
believer	believer	trust	0.617
unimpeachable	unimpeachable	trust	0.617
surety	wiidweidich	trust	0.617
attentive	opmerklik	trust	0.617
gospel	gospel	trust	0.617
bedrock	bedrock	trust	0.617
approvement	goedkarring	trust	0.617
planning	planning	trust	0.617
rational	rational	trust	0.617
passionate	passionate	trust	0.617
happy	lokkich	trust	0.609
babysitter	Babysitter	trust	0.609
brilliant	briljant	trust	0.609
praise	priizgje	trust	0.609
definitive	definityf	trust	0.609
considerate	considerate	trust	0.609
patron	patroan	trust	0.609
scripture	skrift	trust	0.609
heal	hielje	trust	0.609
praiseworthy	prachtich	trust	0.609
steward	steward	trust	0.609
awareness	besef	trust	0.609
officer	offisier	trust	0.609
purification	reiniging	trust	0.609
excel	excel	trust	0.609
civilization	beskaving	trust	0.609
liking	liking	trust	0.609
comfort	treast	trust	0.609
magnificence	pracht	trust	0.609
notary	notaris	trust	0.609
progression	progressie	trust	0.609
mediator	mediator	trust	0.609
blessings	blessingen	trust	0.609
vetted	NO TRANSLATION	trust	0.609
recommend	oanbefelling	trust	0.609
brave	moedich	trust	0.602
experienced	erfd	trust	0.602
steady	steady	trust	0.602
enlightenment	ferljochting	trust	0.602
brighten	ferheegje	trust	0.602
nun	NO TRANSLATION	trust	0.602
fulfill	ferfolje	trust	0.602
witness	tsjûge	trust	0.602
humility	humiliteit	trust	0.602
sympathetic	sympatyktysk	trust	0.602
helpful	behelpsum	trust	0.602
symmetry	symmetry	trust	0.602
unquestionable	ûnbeskikber	trust	0.602
peace	frede	trust	0.602
transcendence	transzendinsje	trust	0.602
serenity	eare	trust	0.602
embrace	omearmje	trust	0.602
inspired	ynspirearre	trust	0.602
mainstay	haadstyl	trust	0.602
unconditional	sûnder betingst	trust	0.602
guarded	bewurke	trust	0.602
identify	identifisearje	trust	0.602
marry	trouwe	trust	0.594
grant	subsydzje	trust	0.594
depend	ôfhinklik	trust	0.594
complimentary	kompleet	trust	0.594
spouse	echtgenoat	trust	0.594
tranquility	rêst	trust	0.594
vigilant	wierskynlik	trust	0.594
ministry	ministearje	trust	0.594
fairly	aardich	trust	0.594
philanthropic	filantrake	trust	0.594
openly	iepentlik	trust	0.594
generous	geweldig	trust	0.594
strengthen	fersterkje	trust	0.594
gratitude	tankberens	trust	0.594
befriend	befriend	trust	0.594
substantiate	fersterkje	trust	0.594
praised	praat	trust	0.594
admiral	admiraal	trust	0.594
regent	regint	trust	0.594
sage	sage	trust	0.594
assessment	beoardieling	trust	0.594
enlighten	ferljochtsje	trust	0.594
eminence	eminens	trust	0.594
commendation	oanbefelling	trust	0.594
efficient	effisjint	trust	0.594
nurse	ferpleechkundige	trust	0.594
visionary	visionary	trust	0.594
generosity	grutmoedigens	trust	0.594
vigilance	wachtsjen	trust	0.594
endowment	fertsjinwurdiging	trust	0.594
council	ried	trust	0.594
sweetheart	sweetheart	trust	0.589
attest	besjen	trust	0.586
prestige	prestiizje	trust	0.586
serene	serene	trust	0.586
unfailing	ûntslach	trust	0.586
testimony	tsjûgenis	trust	0.586
checklist	checklist	trust	0.586
inheritance	erfenis	trust	0.586
monk	muonts	trust	0.586
godly	godlik	trust	0.586
compliance	konformiteit	trust	0.586
rooted	ferwurke	trust	0.586
constitutional	konstitutionele	trust	0.586
conservation	behâld	trust	0.586
bylaw	bylaw	trust	0.586
helper	helper	trust	0.586
joyful	freugde	trust	0.586
collectively	kollektyf	trust	0.586
meritorious	wurdich	trust	0.586
acclaim	akseptearje	trust	0.586
diplomacy	diplomaat	trust	0.586
educational	edukatyf	trust	0.586
husbandry	húshâlding	trust	0.586
share	diele	trust	0.586
enjoying	genietsje	trust	0.586
firmness	fermogen	trust	0.586
convince	oertsjûgje	trust	0.586
designation	oantsjutting	trust	0.586
tribe	folksstam	trust	0.586
victory	oerwinning	trust	0.586
magnificent	manjefyk	trust	0.586
lovely	moai	trust	0.586
seniority	seniority	trust	0.586
angelic	angelic	trust	0.586
ambition	ambysje	trust	0.586
father	heit	trust	0.586
mate	mate	trust	0.586
sobriety	sobriety	trust	0.586
revere	revere	trust	0.586
delegate	delegearre	trust	0.586
navigator	navigator	trust	0.578
watchdog	watchdog	trust	0.578
obey	folge	trust	0.578
cheerfulness	fruchtigens	trust	0.578
inviting	invite	trust	0.578
judge	rjochter	trust	0.578
irrefutable	ûnferwachts	trust	0.578
philanthropist	philanthropist	trust	0.578
careful	foarsichtich	trust	0.578
communion	communion	trust	0.578
coexisting	gearwurkje	trust	0.578
impartiality	ûnpartens	trust	0.578
unquestioned	ûnbeskaat	trust	0.578
upright	oprjocht	trust	0.578
authoritative	autoritatyf	trust	0.578
structural	strukturele	trust	0.578
convinced	oertsjûge	trust	0.578
smile	laitsje	trust	0.578
commandant	kommandant	trust	0.578
dutiful	dutiful	trust	0.578
shelter	skûlplak	trust	0.578
revival	revival	trust	0.578
professor	professor	trust	0.578
adore	adore	trust	0.578
legalized	legalisearre	trust	0.578
punctual	punktueel	trust	0.570
counsellor	riedsman	trust	0.570
complement	oanfolje	trust	0.570
corroboration	bewustwêzen	trust	0.570
immaculate	ûnbepaald	trust	0.570
relative	relative	trust	0.570
apostle	apostel	trust	0.570
earned	NO TRANSLATION	trust	0.570
connective	ferbûn	trust	0.570
insure	fersoargje	trust	0.570
plausible	plausibel	trust	0.570
consult	rieplachtsje	trust	0.570
modest	beskieden	trust	0.570
measured	mjitten	trust	0.570
pilot	piloat	trust	0.570
collaborator	Gearwurking	trust	0.570
advise	advisearje	trust	0.570
cuddle	kûle	trust	0.570
ordinance	oardering	trust	0.570
compass	kompas	trust	0.570
guide	guide	trust	0.570
everlasting	ivich	trust	0.570
adhering	oanhâldend	trust	0.570
determinate	fêststelle	trust	0.570
heavenly	himelsk	trust	0.570
principal	rektor	trust	0.570
abundance	oerfloed	trust	0.570
matron	matron	trust	0.570
unequivocal	unekindich	trust	0.570
volunteers	frijwilligers	trust	0.570
pedigree	pedigree	trust	0.570
unquestionably	ûnbeskikber	trust	0.570
pertinent	pertinint	trust	0.562
devout	devout	trust	0.562
curable	hurde	trust	0.562
insight	ynsjoch	trust	0.562
congregation	gemeente	trust	0.562
admit	tajaan	trust	0.562
pleasant	noflik	trust	0.562
vigorous	krêftich	trust	0.562
fort	fort	trust	0.562
remarkable	opmerklik	trust	0.562
content	ynhâld	trust	0.562
spotless	spotless	trust	0.562
uplift	oplift	trust	0.562
compensate	kompensearje	trust	0.562
lovemaking	tútsjeboartsje	trust	0.562
jury	sjuery	trust	0.562
jurist	jurist	trust	0.562
soothing	geweldig	trust	0.562
ordination	ordination	trust	0.562
cohesion	gearhing	trust	0.562
frankness	frankheid	trust	0.562
strong	sterk	trust	0.562
miracle	wûnder	trust	0.562
concordance	konkordinsje	trust	0.562
applaud	applaud	trust	0.562
prize	priis	trust	0.562
apostolic	apostolok	trust	0.562
succeeding	opfolgje	trust	0.562
vitality	Vitaliteit	trust	0.562
treasurer	skatker	trust	0.562
save	rêde	trust	0.562
earn	fertsjinje	trust	0.562
midwife	midwifere	trust	0.555
discretion	diskretion	trust	0.555
worship	oanbidde	trust	0.555
constant	konstant	trust	0.555
foresight	foarsichtich	trust	0.555
vote	stim	trust	0.555
cultivate	kultivearje	trust	0.555
impartial	ûnpartich	trust	0.555
illumination	illuminaasje	trust	0.555
ambulance	ambulânse	trust	0.555
privacy	privacy	trust	0.555
succeed	slagje	trust	0.555
providing	oanbiede	trust	0.555
veteran	veteran	trust	0.555
patience	geduld	trust	0.555
prophet	profeet	trust	0.555
coach	coach	trust	0.555
intuition	yntuysje	trust	0.555
reconciliation	feriening	trust	0.555
defender	defender	trust	0.555
coalesce	koalesce	trust	0.555
mediate	mediatearje	trust	0.555
precedence	foargonger	trust	0.555
congruence	congruence	trust	0.555
buddy	buddy	trust	0.555
reunion	reuny	trust	0.555
restorative	restoratyf	trust	0.555
destined	fêststeld	trust	0.555
physicist	fysicist	trust	0.555
influential	ynfloedryk	trust	0.555
exalt	opheffe	trust	0.555
greatness	gruttens	trust	0.555
inclusion	ynklusyf	trust	0.555
auditor	auditor	trust	0.555
meditate	meditative	trust	0.555
betrothed	fergees	trust	0.555
proud	grutsk	trust	0.547
provide	foarsjen	trust	0.547
conciliation	konsilyzje	trust	0.547
ancestral	ancestral	trust	0.547
liberty	frijheid	trust	0.547
durable	duorsume	trust	0.547
impenetrable	impenetrable	trust	0.547
prudent	prudent	trust	0.547
invocation	oprop	trust	0.547
engaging	yngrepen	trust	0.547
statement	ferklearring	trust	0.547
rejoice	bliid wêze	trust	0.547
cheer	bliid	trust	0.547
eyewitness	eyewitness	trust	0.547
prevalent	prevalent	trust	0.547
securities	securities	trust	0.547
friendly	freonlik	trust	0.547
salvation	heil	trust	0.547
independence	selsstannigens	trust	0.547
govern	regelje	trust	0.547
forgive	ferjaan	trust	0.547
commanding	kommandearjen	trust	0.547
convent	kleaster	trust	0.547
reinforcement	fersterking	trust	0.547
law	wet	trust	0.547
registry	registraasje	trust	0.547
temperate	temperatyf	trust	0.547
promises	NO TRANSLATION	trust	0.547
readiness	frijheid	trust	0.547
heritage	erfskip	trust	0.547
chronicle	kronyk	trust	0.539
uncensured	NO TRANSLATION	trust	0.539
ensemble	ensemble	trust	0.539
institute	ynstitút	trust	0.539
applause	applaus	trust	0.539
architecture	boukunde	trust	0.539
obvious	dúdlik	trust	0.539
recovery	ferwachting	trust	0.539
inimitable	ynimitable	trust	0.539
relevant	relevant	trust	0.539
responsive	reagearje	trust	0.539
choices	NO TRANSLATION	trust	0.539
instructions	ynstruksjes	trust	0.539
define	definiearje	trust	0.539
delightful	fruchtber	trust	0.539
antidote	tsjingif	trust	0.539
admitting	admitend	trust	0.539
psalms	psalms	trust	0.539
stamina	kondysje	trust	0.539
majority	mearderheid	trust	0.539
inoculation	ynokulation	trust	0.539
perfect	perfekt	trust	0.539
obedience	hearrigens	trust	0.539
memorable	ûnferjitlik	trust	0.539
chastity	chastity	trust	0.539
proctor	proctor	trust	0.539
watchman	NO TRANSLATION	trust	0.539
regularity	regeljouwing	trust	0.539
forefathers	foarfaars	trust	0.539
immovable	ûnbetrouber	trust	0.539
eager	eager	trust	0.539
aspiring	aspirearje	trust	0.539
obliging	ferplichting	trust	0.539
reinforcements	fersteuringen	trust	0.539
tantamount	tantamount	trust	0.539
exalted	ferheven	trust	0.539
hospital	sikehûs	trust	0.531
retirement	pensjoen	trust	0.531
strive	stribje	trust	0.531
edification	edification	trust	0.531
candid	iepen	trust	0.531
deed	die	trust	0.531
school	skoalle	trust	0.531
cradle	widze	trust	0.531
transcript	transkript	trust	0.531
accompaniment	begeliede	trust	0.531
doubtless	geweldich	trust	0.531
rescue	rêde	trust	0.531
seal	segel	trust	0.531
expedient	befêstigjend	trust	0.531
ballot	ballot	trust	0.531
deliverance	ferlossing	trust	0.531
heavens	himel	trust	0.531
fraternal	fraternaal	trust	0.531
dependent	ôfhinklik	trust	0.531
answerable	ferantwurdelik	trust	0.531
center	sintrum	trust	0.531
analyst	analyst	trust	0.531
firstborn	earstberne	trust	0.531
bloom	bloeie	trust	0.531
inseparable	ynsparabel	trust	0.531
bride	breid	trust	0.531
evergreen	evergreen	trust	0.531
princely	prinsipe	trust	0.531
immunization	ymmigraasje	trust	0.531
refuge	taflecht	trust	0.531
verily	wier	trust	0.531
omniscient	omniscient	trust	0.531
terms	Betingsten	trust	0.531
sponsor	sponsor	trust	0.531
approbation	ferjouwing	trust	0.527
correctness	rjochting	trust	0.523
elevation	ferheging	trust	0.523
neighbor	buorman	trust	0.523
unbroken	ûnbrutsen	trust	0.523
countenance	Gesicht	trust	0.523
hug	hug	trust	0.523
nobility	adel	trust	0.523
paragon	paragon	trust	0.523
coronation	koronaasje	trust	0.523
celebration	feest	trust	0.523
graduation	graduaasje	trust	0.523
commonwealth	Commonwealth	trust	0.523
dictionary	wurdboek	trust	0.523
powerful	krêftich	trust	0.523
notable	oanwêzich	trust	0.523
account	rekken	trust	0.523
winning	winne	trust	0.523
honeymoon	houliksreis	trust	0.523
improvement	ferbettering	trust	0.523
ourselves	NO TRANSLATION	trust	0.523
chaplain	kapelaan	trust	0.523
ratify	ratifisearje	trust	0.523
connoisseur	ferieniging	trust	0.523
award	priis	trust	0.523
taught	ûnderwiisd	trust	0.523
adoration	adoration	trust	0.523
salutary	salutaris	trust	0.523
captivate	fermogje	trust	0.523
liberate	frijlitte	trust	0.523
unimpeached	unimpeech	trust	0.523
laureate	laureate	trust	0.523
benedictory	benediktory	trust	0.523
feeling	gefoel	trust	0.518
freely	frij	trust	0.516
compliment	NO TRANSLATION	trust	0.516
amen	amen	trust	0.516
reverie	reverie	trust	0.516
organization	organisaasje	trust	0.516
framework	ramt	trust	0.516
sentinel	sentinel	trust	0.516
advent	begjin	trust	0.516
inform	ynformearje	trust	0.516
committee	komitee	trust	0.516
passwords	NO TRANSLATION	trust	0.516
minded	minded	trust	0.516
obstetrician	oandielhâlder	trust	0.516
enchanted	fertsjinwurdige	trust	0.516
formative	formatyf	trust	0.516
tribunal	tribunal	trust	0.516
association	bûn	trust	0.516
remedy	remeedzje	trust	0.516
credit	kredyt	trust	0.516
nobleman	ealman	trust	0.516
predominant	predominant	trust	0.516
measure	mjitte	trust	0.516
perpetuity	perpetuity	trust	0.516
fully	folslein	trust	0.516
deserve	fertsjinje	trust	0.516
tender	tender	trust	0.516
pray	bidde	trust	0.516
confession	bekendheid	trust	0.516
management	behear	trust	0.516
volunteer	frijwilliger	trust	0.509
instruct	ynstruearje	trust	0.508
virgin	faam	trust	0.508
constable	konstabele	trust	0.508
reward	lean	trust	0.508
amour	NO TRANSLATION	trust	0.508
priest	pryster	trust	0.508
policy	belied	trust	0.508
confessional	konfesjonele	trust	0.508
savor	smaak	trust	0.508
custodian	húshâlding	trust	0.508
vouch	vouch	trust	0.508
tolerance	tolerânsje	trust	0.508
unsurpassed	unbefleckt	trust	0.508
venerable	ferearlik	trust	0.508
forgiving	ferjaan	trust	0.508
intact	yntakt	trust	0.508
diversity	ferskaat	trust	0.508
accolade	accolade	trust	0.508
philosopher	filosoof	trust	0.508
lieutenant	luitenant	trust	0.508
shepherd	hoeder	trust	0.508
courtship	fertsjintwurdiging	trust	0.508
sovereign	Sovereign	trust	0.508
medical	medysk	trust	0.508
housewife	húshâlding	trust	0.508
automatic	automatysk	trust	0.508
patronage	patronage	trust	0.508
enable	aktivearje	trust	0.508
admissible	admissible	trust	0.508
beautification	beautification	trust	0.508
synchronize	syngronisearje	trust	0.500
info	info	trust	0.500
pontiff	pontiff	trust	0.500
retain	behâlde	trust	0.500
warden	warden	trust	0.500
majesty	majesty	trust	0.500
infallibility	ûnfermogen	trust	0.500
guru	guru	trust	0.500
apologetic	apologetysk	trust	0.500
darling	leuk	trust	0.500
doctrine	doctrine	trust	0.500
related	ferbûn	trust	0.500
treasure	skat	trust	0.500
infinity	ûneinigens	trust	0.500
romantic	romantysk	trust	0.500
optimist	optimist	trust	0.500
timing	timing	trust	0.500
undying	ûnthâlde	trust	0.500
personal	persoanlik	trust	0.500
gateway	poarte	trust	0.500
instruction	ynstruksje	trust	0.500
backer	backer	trust	0.500
watchful	Wachtsje	trust	0.500
badge	badge	trust	0.500
birth	berte	trust	0.500
religions	NO TRANSLATION	trust	0.500
pious	pious	trust	0.500
indelible	ûnbetrouber	trust	0.500
superman	superman	trust	0.500
guard	beskermje	trust	0.500
vindication	vindication	trust	0.500
nerds	NO TRANSLATION	trust	0.500
alive	libben	trust	0.500
constitute	foarmje	trust	0.492
jubilant	jubilant	trust	0.492
endow	eare	trust	0.492
improve	ferbetterje	trust	0.492
contributor	contributor	trust	0.492
formality	formaliteit	trust	0.492
salute	groetsje	trust	0.492
inevitable	ûnbeskaat	trust	0.492
proverbs	NO TRANSLATION	trust	0.492
umpire	ried	trust	0.492
grow	groeie	trust	0.492
fellow	mienskip	trust	0.492
popularity	populariteit	trust	0.492
judgement	NO TRANSLATION	trust	0.492
spokesman	sprekker	trust	0.492
synonymous	synonym	trust	0.492
hosannah	NO TRANSLATION	trust	0.492
church	tsjerke	trust	0.492
hardy	hurd	trust	0.492
privy	privy	trust	0.492
psalm	psalm	trust	0.492
efforts	NO TRANSLATION	trust	0.492
attraction	attraction	trust	0.492
grandchildren	pakesizzer	trust	0.492
elegance	elegânsje	trust	0.492
laudatory	laudatory	trust	0.492
sheriff	sheriff	trust	0.492
radiance	klimaat	trust	0.492
harbor	haven	trust	0.492
aspire	aspire	trust	0.492
musical	muzikaal	trust	0.492
chairman	foarsitter	trust	0.492
moderator	moderator	trust	0.492
laudation	laudaasje	trust	0.484
clean	skjin	trust	0.484
arbiter	arbiter	trust	0.484
crowning	kroanje	trust	0.484
depth	djipte	trust	0.484
forecast	Wetter - Agrarwetter	trust	0.484
colonel	kolonel	trust	0.484
hire	hiere	trust	0.484
found	fûn	trust	0.484
armor	gewear	trust	0.484
approbate	NO TRANSLATION	trust	0.484
favorite	favoryt	trust	0.484
voucher	gûle	trust	0.484
affection	leuk	trust	0.484
path	paad	trust	0.484
referee	skiedsrjochter	trust	0.484
police	Plysje	trust	0.484
countryman	lânmjitter	trust	0.484
romance	romantyk	trust	0.484
diagnosis	diagnoaze	trust	0.484
concord	konkord	trust	0.484
enjoy	genietsje	trust	0.484
ranger	ranger	trust	0.484
confess	betinke	trust	0.484
income	ynkommen	trust	0.484
assembly	gearkomste	trust	0.484
sweet	swiet	trust	0.484
like	lykas	trust	0.484
apologize	ferûntskuldigje	trust	0.477
sermon	preek	trust	0.477
pastor	pastor	trust	0.477
matter	ding	trust	0.477
glory	gloarje	trust	0.477
lamb	laam	trust	0.477
lover	lover	trust	0.477
putative	putative	trust	0.477
expect	ferwachtsje	trust	0.477
purely	rein	trust	0.477
follow	folgje	trust	0.477
parliament	parlemint	trust	0.477
counted	NO TRANSLATION	trust	0.477
nursery	kwekerij	trust	0.477
episcopal	Biskop	trust	0.477
veracity	wierheid	trust	0.477
mathematical	matematysk	trust	0.477
frank	frank	trust	0.477
policeman	polityk	trust	0.477
word	wurd	trust	0.477
consul	konsul	trust	0.477
landmark	landmark	trust	0.477
calculator	kalkulator	trust	0.477
sterling	sterling	trust	0.477
signature	hantekening	trust	0.477
votive	votive	trust	0.477
preponderance	preponderânsje	trust	0.477
sacrifice	opoffering	trust	0.477
underwrite	underwrite	trust	0.469
bridesmaid	bridesmaid	trust	0.469
commission	kommisje	trust	0.469
passion	passy	trust	0.469
prefer	foarkar	trust	0.469
recruits	recruits	trust	0.469
cashier	kassier	trust	0.469
judicious	rjochtfeardich	trust	0.469
immerse	dûke	trust	0.469
uncritical	ûnkritich	trust	0.469
effective	effektyf	trust	0.469
dove	do	trust	0.469
tutelage	doel	trust	0.469
associate	kompanjon	trust	0.469
flagship	flagship	trust	0.469
religion	leauwe	trust	0.469
gain	winst	trust	0.469
instructor	ynstrukteur	trust	0.469
judgment	oardiel	trust	0.469
title	titel	trust	0.469
regal	regel	trust	0.469
author	skriuwer	trust	0.469
