word	Luxembourgish-lb	emotion	emotion-intensity-score
ordained	geweit gëtt	trust	0.641
champion	Champion	trust	0.641
unity	Eenheet	trust	0.641
legal	juristesch	trust	0.641
kind	frëndlech	trust	0.641
credence	Glawe sinn	trust	0.641
real	real	trust	0.641
doctor	Dokter	trust	0.641
intimate	intim	trust	0.634
hopeful	hoffentlech ass	trust	0.633
fortitude	Kraft	trust	0.633
physician	Dokter	trust	0.633
brotherly	Brudder	trust	0.633
aspiration	Aspiratioun	trust	0.633
convincing	iwwerzeegt	trust	0.633
sanctification	Hellef	trust	0.633
deepest	NO TRANSLATION	trust	0.633
homage	Huldeg	trust	0.633
courageous	Couragéis	trust	0.633
soundness	Fräiraum	trust	0.633
legitimacy	Legitimitéit	trust	0.633
endorse	behaapten	trust	0.633
fidelity	Vertrauensbasis	trust	0.633
bless	erbäi	trust	0.633
judicial	juristesch	trust	0.633
important	wichteg ass	trust	0.633
saintly	saintly	trust	0.633
conscience	Gewëssen	trust	0.633
therapeutic	therapeutesch	trust	0.633
authorize	autoriséiert	trust	0.633
devotional	ze verzichten	trust	0.633
practiced	praktizéiert	trust	0.633
backbone	Réckrad	trust	0.633
approved	guttgeheescht huet	trust	0.633
evident	evident	trust	0.625
encourage	encouragéieren	trust	0.625
caretaker	Hausmeeschter	trust	0.625
regard	virgoen	trust	0.625
angel	Engel	trust	0.625
engaged	Verlobten	trust	0.625
blessing	Segen	trust	0.625
professorship	Professur	trust	0.625
majestic	majestéit	trust	0.625
communication	Kommunikatioun	trust	0.625
purify	wiert	trust	0.625
authorization	Autorisatioun	trust	0.625
wonderful	wonnerschéi	trust	0.625
achievement	Leeschtung	trust	0.625
fireman	Pompjeen	trust	0.625
certify	bestätegen	trust	0.625
civilized	ziviliséiert	trust	0.625
profound	profound	trust	0.625
accurate	genee sinn	trust	0.625
assured	verséchert	trust	0.625
positivity	Positivitéit	trust	0.625
beliefs	NO TRANSLATION	trust	0.625
good	gutt	trust	0.617
absolution	'Absolutioun	trust	0.617
commend	gelauschtert	trust	0.617
cherish	profitéieren	trust	0.617
fundamental	fundamental	trust	0.617
advice	Rot	trust	0.617
objective	Objektiv	trust	0.617
optimism	optimistesch sinn	trust	0.617
testament	Testament	trust	0.617
qualities	Qualitéiten	trust	0.617
haven	Hafen	trust	0.617
heroine	Heldin	trust	0.617
constantly	permanent	trust	0.617
appreciation	eng Valorisatioun	trust	0.617
triumphant	triumphant	trust	0.617
accord	Accord	trust	0.617
reassure	versécheren	trust	0.617
truce	Waffestëllstand	trust	0.617
thoughtful	nodenklech	trust	0.617
teach	léieren	trust	0.617
god	Gott	trust	0.617
corroborate	korporéiert sinn	trust	0.617
believer	Glaawen	trust	0.617
unimpeachable	onstellbar	trust	0.617
surety	séchert	trust	0.617
attentive	opmierksam	trust	0.617
gospel	Gospel	trust	0.617
bedrock	Fiels	trust	0.617
approvement	approvement	trust	0.617
planning	geplangt	trust	0.617
rational	rational sinn	trust	0.617
passionate	passionéiert	trust	0.617
happy	frou	trust	0.609
babysitter	Babysitter	trust	0.609
brilliant	brilliant	trust	0.609
praise	luewen	trust	0.609
definitive	definitiv ass	trust	0.609
considerate	considéréiert	trust	0.609
patron	Patréiner	trust	0.609
scripture	Schrëft	trust	0.609
heal	ze heelen	trust	0.609
praiseworthy	luewenswert	trust	0.609
steward	Steward	trust	0.609
awareness	ze sensibiliséieren	trust	0.609
officer	Offizéier	trust	0.609
purification	d 'Verfassung	trust	0.609
excel	excel	trust	0.609
civilization	Zivilisatioun	trust	0.609
liking	gefält	trust	0.609
comfort	bequem	trust	0.609
magnificence	Hellegkeet	trust	0.609
notary	Notaire	trust	0.609
progression	Progressioun	trust	0.609
mediator	Mediateur	trust	0.609
blessings	Blessuren	trust	0.609
vetted	NO TRANSLATION	trust	0.609
recommend	recommandéiert	trust	0.609
brave	Mut	trust	0.602
experienced	erlieft	trust	0.602
steady	roueg	trust	0.602
enlightenment	opgekläert ze ginn	trust	0.602
brighten	brightenen	trust	0.602
nun	NO TRANSLATION	trust	0.602
fulfill	erfëllen	trust	0.602
witness	Zeien	trust	0.602
humility	Demut	trust	0.602
sympathetic	sympathesch	trust	0.602
helpful	hëllefräich sinn	trust	0.602
symmetry	Symmetrie	trust	0.602
unquestionable	onverzichtbar sinn	trust	0.602
peace	Fridden	trust	0.602
transcendence	Transzendenz	trust	0.602
serenity	Serenitéit	trust	0.602
embrace	ugesinn	trust	0.602
inspired	inspiréiert	trust	0.602
mainstay	Haaptstatioun	trust	0.602
unconditional	bedingungslos sinn	trust	0.602
guarded	iwwerwaacht	trust	0.602
identify	identifizéieren	trust	0.602
marry	bestuede géif	trust	0.594
grant	Subventiounen	trust	0.594
depend	hänken	trust	0.594
complimentary	fräien	trust	0.594
spouse	Fra	trust	0.594
tranquility	Rou	trust	0.594
vigilant	vive sinn	trust	0.594
ministry	Ministär	trust	0.594
fairly	éischter	trust	0.594
philanthropic	philanthropesch	trust	0.594
openly	offen	trust	0.594
generous	grouss	trust	0.594
strengthen	verstäerken	trust	0.594
gratitude	Dankbarkeet	trust	0.594
befriend	frëndlech	trust	0.594
substantiate	ënnermaueren	trust	0.594
praised	geluewt	trust	0.594
admiral	Admiral	trust	0.594
regent	Regent	trust	0.594
sage	Salbei	trust	0.594
assessment	Bewäertung	trust	0.594
enlighten	opgezeechent	trust	0.594
eminence	beandrockend	trust	0.594
commendation	Prouf	trust	0.594
efficient	effizient	trust	0.594
nurse	Infirmière	trust	0.594
visionary	visionär	trust	0.594
generosity	Generositéit	trust	0.594
vigilance	vigilanz	trust	0.594
endowment	Oflehnung	trust	0.594
council	Gemengerot	trust	0.594
sweetheart	Frëndin	trust	0.589
attest	ze besoin	trust	0.586
prestige	Prestige	trust	0.586
serene	onbeschwéiert	trust	0.586
unfailing	unfug	trust	0.586
testimony	Zeegnes	trust	0.586
checklist	Checklëschten	trust	0.586
inheritance	Ierfschaft	trust	0.586
monk	Mönch sinn	trust	0.586
godly	Gottes	trust	0.586
compliance	Konformitéit	trust	0.586
rooted	Wuerzelen	trust	0.586
constitutional	konstitutionell	trust	0.586
conservation	Conservatioun	trust	0.586
bylaw	duerchgesat	trust	0.586
helper	zielt	trust	0.586
joyful	friddlech	trust	0.586
collectively	zesumme këmmeren	trust	0.586
meritorious	verdéngschtlech sinn	trust	0.586
acclaim	uginn	trust	0.586
diplomacy	Diplomatie	trust	0.586
educational	edukativ	trust	0.586
husbandry	Härenhaus	trust	0.586
share	ze deelen	trust	0.586
enjoying	genéissen	trust	0.586
firmness	fest	trust	0.586
convince	iwwerzeegen	trust	0.586
designation	Bezeechnung hunn	trust	0.586
tribe	derbäi	trust	0.586
victory	Victoire	trust	0.586
magnificent	wonnerschéi	trust	0.586
lovely	léif	trust	0.586
seniority	Seniori	trust	0.586
angelic	Engeleng	trust	0.586
ambition	Ambitioun	trust	0.586
father	Papp	trust	0.586
mate	verléieren	trust	0.586
sobriety	Nëtsch	trust	0.586
revere	verleet	trust	0.586
delegate	delegéierte	trust	0.586
navigator	Navigatioun	trust	0.578
watchdog	Iwwerwaachungslëscht	trust	0.578
obey	zouginn	trust	0.578
cheerfulness	liewend	trust	0.578
inviting	invitéiert	trust	0.578
judge	Riichter	trust	0.578
irrefutable	onvermeidlech	trust	0.578
philanthropist	Philanthrop	trust	0.578
careful	virsiichteg	trust	0.578
communion	Gemeinschaft	trust	0.578
coexisting	ze coexistéieren	trust	0.578
impartiality	Onparteilechkeet	trust	0.578
unquestioned	ofgeschalt	trust	0.578
upright	oprecht	trust	0.578
authoritative	autoritär	trust	0.578
structural	strukturell	trust	0.578
convinced	iwwerzeegt	trust	0.578
smile	laachen	trust	0.578
commandant	Kommandant	trust	0.578
dutiful	gehalllos	trust	0.578
shelter	sichen	trust	0.578
revival	Erhuelung	trust	0.578
professor	Professer	trust	0.578
adore	ugebuede ginn	trust	0.578
legalized	legaliséiert	trust	0.578
punctual	Pünktlech	trust	0.570
counsellor	Conseiller	trust	0.570
complement	ergänzen	trust	0.570
corroboration	corroboratioun	trust	0.570
immaculate	gutt akloen	trust	0.570
relative	relativ	trust	0.570
apostle	Apostel	trust	0.570
earned	NO TRANSLATION	trust	0.570
connective	Bande	trust	0.570
insure	asetzen	trust	0.570
plausible	plausibel maachen	trust	0.570
consult	consultéieren	trust	0.570
modest	modest ass	trust	0.570
measured	gemooss	trust	0.570
pilot	Pilot	trust	0.570
collaborator	Mataarbechter	trust	0.570
advise	beroden	trust	0.570
cuddle	léifzedrécken	trust	0.570
ordinance	ugin	trust	0.570
compass	Kompass	trust	0.570
guide	Guide	trust	0.570
everlasting	éiweg	trust	0.570
adhering	verflicht	trust	0.570
determinate	ze bestëmmen	trust	0.570
heavenly	himmlescher	trust	0.570
principal	wichteg	trust	0.570
abundance	gefloss ass	trust	0.570
matron	Matroun	trust	0.570
unequivocal	onbestänneg	trust	0.570
volunteers	Fräiwëllegen	trust	0.570
pedigree	Stammbaum	trust	0.570
unquestionably	onparielbar	trust	0.570
pertinent	pertinent	trust	0.562
devout	verdeedegt	trust	0.562
curable	héierbar	trust	0.562
insight	Inspektiounen	trust	0.562
congregation	Kongregatioun	trust	0.562
admit	zouginn	trust	0.562
pleasant	agreabel	trust	0.562
vigorous	krutt	trust	0.562
fort	fort	trust	0.562
remarkable	bemierkenswäert	trust	0.562
content	Inhalt	trust	0.562
spotless	onméiglech	trust	0.562
uplift	eropgaang	trust	0.562
compensate	kompenséieren	trust	0.562
lovemaking	Lovemaking	trust	0.562
jury	Jury	trust	0.562
jurist	Affekot	trust	0.562
soothing	berouegt	trust	0.562
ordination	Koordinatioun	trust	0.562
cohesion	Cohésioun	trust	0.562
frankness	gefleegt	trust	0.562
strong	staark	trust	0.562
miracle	Wonner	trust	0.562
concordance	Concordance	trust	0.562
applaud	applaudéiert	trust	0.562
prize	Präis	trust	0.562
apostolic	apostolesch ass	trust	0.562
succeeding	Nofolger	trust	0.562
vitality	Vitalitéit	trust	0.562
treasurer	Schatzmeeschter	trust	0.562
save	retten	trust	0.562
earn	verdéngen	trust	0.562
midwife	Héicht	trust	0.555
discretion	Diskretioun	trust	0.555
worship	Kultplaz	trust	0.555
constant	ëmmer	trust	0.555
foresight	prognostizéiert	trust	0.555
vote	wielen ze goen	trust	0.555
cultivate	kultivéieren	trust	0.555
impartial	onparteieschen	trust	0.555
illumination	Beleidegung	trust	0.555
ambulance	Ambulanz	trust	0.555
privacy	Privatsphär	trust	0.555
succeed	geléngt	trust	0.555
providing	hëllefen	trust	0.555
veteran	veteran	trust	0.555
patience	Gedold	trust	0.555
prophet	Prophéit	trust	0.555
coach	Trainer	trust	0.555
intuition	Intuition	trust	0.555
reconciliation	Reconciliatioun	trust	0.555
defender	Verteideger	trust	0.555
coalesce	koalesce	trust	0.555
mediate	ze vermëttelen	trust	0.555
precedence	Virrang	trust	0.555
congruence	Kongruenz	trust	0.555
buddy	Buddy	trust	0.555
reunion	reunion	trust	0.555
restorative	restauréiere loossen	trust	0.555
destined	uginn	trust	0.555
physicist	Physiker	trust	0.555
influential	vill beaflosst	trust	0.555
exalt	erhéicht	trust	0.555
greatness	Gréisst	trust	0.555
inclusion	Inklusioun	trust	0.555
auditor	Audit	trust	0.555
meditate	Meditatioun	trust	0.555
betrothed	geflücht	trust	0.555
proud	houfreg	trust	0.547
provide	bidden	trust	0.547
conciliation	Vermëttlung	trust	0.547
ancestral	un der Mamm	trust	0.547
liberty	Fräiheet	trust	0.547
durable	ze halen	trust	0.547
impenetrable	onbestänneg	trust	0.547
prudent	gescheit	trust	0.547
invocation	invokéieren	trust	0.547
engaging	ze berouegen	trust	0.547
statement	Ausso	trust	0.547
rejoice	iwwerglécklech	trust	0.547
cheer	äiskal	trust	0.547
eyewitness	ze bewäerten	trust	0.547
prevalent	verbreed	trust	0.547
securities	Wäertpabeieren	trust	0.547
friendly	frëndlech	trust	0.547
salvation	Erléisung	trust	0.547
independence	Onofhängegkeet	trust	0.547
govern	regéieren	trust	0.547
forgive	verzeien	trust	0.547
commanding	Kommandant	trust	0.547
convent	Klouschter	trust	0.547
reinforcement	Verstäerkung	trust	0.547
law	Gesetz	trust	0.547
registry	Registry	trust	0.547
temperate	temperéiert	trust	0.547
promises	NO TRANSLATION	trust	0.547
readiness	ze preparéieren	trust	0.547
heritage	Patrimoine	trust	0.547
chronicle	Chronik	trust	0.539
uncensured	NO TRANSLATION	trust	0.539
ensemble	Ensembel	trust	0.539
institute	Institut	trust	0.539
applause	gefeiert	trust	0.539
architecture	Architektur	trust	0.539
obvious	evident	trust	0.539
recovery	Heelung	trust	0.539
inimitable	onheemlech	trust	0.539
relevant	relevant	trust	0.539
responsive	reagéiert	trust	0.539
choices	NO TRANSLATION	trust	0.539
instructions	Instruktiounen	trust	0.539
define	definéieren	trust	0.539
delightful	iwwerglécklech	trust	0.539
antidote	antidot	trust	0.539
admitting	zougoen	trust	0.539
psalms	psalms	trust	0.539
stamina	Konditioun	trust	0.539
majority	Majoritéit	trust	0.539
inoculation	Ofkillung	trust	0.539
perfect	perfekt	trust	0.539
obedience	Gehorsamkeet	trust	0.539
memorable	onverständlech	trust	0.539
chastity	Keelt	trust	0.539
proctor	de Professer	trust	0.539
watchman	NO TRANSLATION	trust	0.539
regularity	Regularitéit	trust	0.539
forefathers	Virfuere geännert hunn	trust	0.539
immovable	onnéideg ass	trust	0.539
eager	gär	trust	0.539
aspiring	sou striewe	trust	0.539
obliging	verpflicht	trust	0.539
reinforcements	Verstärkung	trust	0.539
tantamount	begaange sinn	trust	0.539
exalted	opgestiegen	trust	0.539
hospital	Spidol	trust	0.531
retirement	Pensioun	trust	0.531
strive	ze streiden	trust	0.531
edification	Edukatioun	trust	0.531
candid	Kandidat	trust	0.531
deed	geschafft	trust	0.531
school	Schoul	trust	0.531
cradle	Wéiendénger	trust	0.531
transcript	Transkript	trust	0.531
accompaniment	Begleedung	trust	0.531
doubtless	onbezuelbar	trust	0.531
rescue	Rettung	trust	0.531
seal	versigelt	trust	0.531
expedient	ubruecht	trust	0.531
ballot	Wieler	trust	0.531
deliverance	Rettung	trust	0.531
heavens	Himmel	trust	0.531
fraternal	fraternal	trust	0.531
dependent	ofhängeg sinn	trust	0.531
answerable	beäntwert	trust	0.531
center	Zentrum	trust	0.531
analyst	Analyst	trust	0.531
firstborn	als éischt	trust	0.531
bloom	Bléi	trust	0.531
inseparable	onverständlech	trust	0.531
bride	Braut	trust	0.531
evergreen	ëmmer grénge Stécker	trust	0.531
princely	Prinzessin	trust	0.531
immunization	Immuniséierung	trust	0.531
refuge	Buedem	trust	0.531
verily	wier	trust	0.531
omniscient	omniscient	trust	0.531
terms	Begrëffer	trust	0.531
sponsor	Sponsor	trust	0.531
approbation	Erlaabnis	trust	0.527
correctness	Richtegkeet	trust	0.523
elevation	Héicht	trust	0.523
neighbor	Noper	trust	0.523
unbroken	onbeschriedegt	trust	0.523
countenance	Gesiicht	trust	0.523
hug	ëmäermelen	trust	0.523
nobility	Adel huet	trust	0.523
paragon	Paragon	trust	0.523
coronation	Kréinung	trust	0.523
celebration	Feierdeeg	trust	0.523
graduation	ofgeschloss	trust	0.523
commonwealth	Commonwealth	trust	0.523
dictionary	Wierderbuch steet	trust	0.523
powerful	staark	trust	0.523
notable	Notables	trust	0.523
account	Kont	trust	0.523
winning	ze gewannen	trust	0.523
honeymoon	Hochzäitsrees	trust	0.523
improvement	Verbesserung	trust	0.523
ourselves	NO TRANSLATION	trust	0.523
chaplain	Kaploun	trust	0.523
ratify	ratifizéieren	trust	0.523
connoisseur	Kënschtler	trust	0.523
award	Präis	trust	0.523
taught	geléiert	trust	0.523
adoration	adore	trust	0.523
salutary	Salutär	trust	0.523
captivate	gefuer sinn	trust	0.523
liberate	befreien	trust	0.523
unimpeached	net gespuert	trust	0.523
laureate	Gewënner	trust	0.523
benedictory	beoptragt	trust	0.523
feeling	Gefill	trust	0.518
freely	fest	trust	0.516
compliment	NO TRANSLATION	trust	0.516
amen	amen	trust	0.516
reverie	Reverie	trust	0.516
organization	Organisatioun	trust	0.516
framework	Kader	trust	0.516
sentinel	Sentinel	trust	0.516
advent	kommen	trust	0.516
inform	informéiert	trust	0.516
committee	Kommitee	trust	0.516
passwords	NO TRANSLATION	trust	0.516
minded	opgeschriwwe ginn	trust	0.516
obstetrician	Gebuertsdag	trust	0.516
enchanted	begeeschtert	trust	0.516
formative	formativ	trust	0.516
tribunal	Tribunal	trust	0.516
association	Associatioun	trust	0.516
remedy	Abberédung	trust	0.516
credit	Kredit	trust	0.516
nobleman	Adel	trust	0.516
predominant	gréissten Deel	trust	0.516
measure	Mesure	trust	0.516
perpetuity	ëmmerhalteg	trust	0.516
fully	voll ass	trust	0.516
deserve	verdéngt	trust	0.516
tender	Ausschreiwung	trust	0.516
pray	gebiet	trust	0.516
confession	Beicht huet	trust	0.516
management	Gestioun	trust	0.516
volunteer	Benevolen	trust	0.509
instruct	léieren	trust	0.508
virgin	vill Virgoen	trust	0.508
constable	Konstabilitéit	trust	0.508
reward	Belounung	trust	0.508
amour	NO TRANSLATION	trust	0.508
priest	Paschtouer	trust	0.508
policy	Politik	trust	0.508
confessional	konfessionell ass	trust	0.508
savor	genéissen	trust	0.508
custodian	Depositär	trust	0.508
vouch	vouch	trust	0.508
tolerance	Toleranz	trust	0.508
unsurpassed	ongülteg sinn	trust	0.508
venerable	veronséchert	trust	0.508
forgiving	verzeien	trust	0.508
intact	intakt	trust	0.508
diversity	Diversitéit	trust	0.508
accolade	accolade	trust	0.508
philosopher	Philosoph	trust	0.508
lieutenant	Lieutnant	trust	0.508
shepherd	Hiert	trust	0.508
courtship	ze maachen	trust	0.508
sovereign	souverän	trust	0.508
medical	medezinesch	trust	0.508
housewife	Hausfrau	trust	0.508
automatic	automatesch	trust	0.508
patronage	Patronage	trust	0.508
enable	aktivéiert	trust	0.508
admissible	zougänglech ass	trust	0.508
beautification	beautypéieren	trust	0.508
synchronize	synchroniséieren	trust	0.500
info	Infoen	trust	0.500
pontiff	Pontiff	trust	0.500
retain	behalen	trust	0.500
warden	warden	trust	0.500
majesty	grouss Majestéit	trust	0.500
infallibility	Onfehlbarkeet	trust	0.500
guru	guru	trust	0.500
apologetic	Apologesch	trust	0.500
darling	lëschteg	trust	0.500
doctrine	Doktrin	trust	0.500
related	verbonnen	trust	0.500
treasure	Schatz	trust	0.500
infinity	Onendlechkeet	trust	0.500
romantic	romantesch	trust	0.500
optimist	optimistesch ass	trust	0.500
timing	Zäitpunkt	trust	0.500
undying	onverännert	trust	0.500
personal	perséinlech	trust	0.500
gateway	Paart	trust	0.500
instruction	informéieren	trust	0.500
backer	Backer	trust	0.500
watchful	kucken	trust	0.500
badge	Badge	trust	0.500
birth	Gebuert	trust	0.500
religions	NO TRANSLATION	trust	0.500
pious	frommen	trust	0.500
indelible	onberechenbar	trust	0.500
superman	superman	trust	0.500
guard	bewaacht	trust	0.500
vindication	Vindication	trust	0.500
nerds	NO TRANSLATION	trust	0.500
alive	lieweg	trust	0.500
constitute	konstitutéieren	trust	0.492
jubilant	Jubilant	trust	0.492
endow	gitt	trust	0.492
improve	verbesseren	trust	0.492
contributor	Mataarbechter	trust	0.492
formality	Formalitéit	trust	0.492
salute	Groussen	trust	0.492
inevitable	onweigerléch	trust	0.492
proverbs	NO TRANSLATION	trust	0.492
umpire	schreift	trust	0.492
grow	wuessen	trust	0.492
fellow	Frënd	trust	0.492
popularity	Popularitéit as	trust	0.492
judgement	NO TRANSLATION	trust	0.492
spokesman	Spokesman	trust	0.492
synonymous	synonym	trust	0.492
hosannah	NO TRANSLATION	trust	0.492
church	Kierch	trust	0.492
hardy	knapps	trust	0.492
privy	erënneren	trust	0.492
psalm	psalm	trust	0.492
efforts	NO TRANSLATION	trust	0.492
attraction	Attraktioun	trust	0.492
grandchildren	Enkelkanner	trust	0.492
elegance	Eleganz	trust	0.492
laudatory	laudatory	trust	0.492
sheriff	Sheriff	trust	0.492
radiance	Glanz	trust	0.492
harbor	Hafen	trust	0.492
aspire	ophalen	trust	0.492
musical	musikalesch	trust	0.492
chairman	President	trust	0.492
moderator	moderéiert sinn	trust	0.492
laudation	Laudatioun	trust	0.484
