word	Dutch-nl	emotion	emotion-intensity-score
triumphant	triomfantelijk	trust	0.617
accord	overeenstemming	trust	0.617
reassure	geruststellen	trust	0.617
truce	wapenstilstand	trust	0.617
thoughtful	nadenkend	trust	0.617
teach	onderwijzen	trust	0.617
god	god	trust	0.617
corroborate	bevestigen	trust	0.617
believer	gelovige	trust	0.617
unimpeachable	onberispelijk	trust	0.617
surety	borgtocht	trust	0.617
attentive	attent	trust	0.617
gospel	Evangelie	trust	0.617
bedrock	grondslag	trust	0.617
approvement	goedkeuring	trust	0.617
planning	planning	trust	0.617
rational	rationeel	trust	0.617
passionate	hartstochtelijk	trust	0.617
happy	gelukkig	trust	0.609
babysitter	oppas	trust	0.609
brilliant	briljant	trust	0.609
praise	lof	trust	0.609
definitive	definitief	trust	0.609
considerate	attent	trust	0.609
patron	patroon	trust	0.609
scripture	Bijbel	trust	0.609
heal	genezen	trust	0.609
praiseworthy	lofwaardig	trust	0.609
steward	rentmeester	trust	0.609
awareness	bewustzijn	trust	0.609
officer	officier	trust	0.609
purification	zuivering	trust	0.609
excel	uitmunten	trust	0.609
civilization	beschaving	trust	0.609
liking	leuk vinden	trust	0.609
comfort	comfort	trust	0.609
magnificence	pracht	trust	0.609
notary	notaris	trust	0.609
progression	progressie	trust	0.609
mediator	bemiddelaar	trust	0.609
blessings	zegeningen	trust	0.609
vetted	NO TRANSLATION	trust	0.609
recommend	adviseren	trust	0.609
brave	dapper	trust	0.602
experienced	ervaren	trust	0.602
steady	vast	trust	0.602
enlightenment	verlichting	trust	0.602
brighten	opvrolijken	trust	0.602
nun	NO TRANSLATION	trust	0.602
fulfill	vervullen	trust	0.602
witness	getuige	trust	0.602
humility	nederigheid	trust	0.602
sympathetic	sympathiek	trust	0.602
helpful	nuttig	trust	0.602
symmetry	symmetrie	trust	0.602
unquestionable	onbetwistbaar	trust	0.602
peace	vrede	trust	0.602
transcendence	transcendentie	trust	0.602
serenity	kalmte	trust	0.602
embrace	omhelzing	trust	0.602
inspired	geinspireerd	trust	0.602
mainstay	steunpilaar	trust	0.602
unconditional	onvoorwaardelijk	trust	0.602
guarded	bewaakt	trust	0.602
identify	identificeren	trust	0.602
marry	trouwen	trust	0.594
grant	verlenen	trust	0.594
depend	afhangen	trust	0.594
complimentary	gratis	trust	0.594
spouse	echtgenoot	trust	0.594
tranquility	kalmte	trust	0.594
vigilant	waakzaam	trust	0.594
ministry	ministerie	trust	0.594
fairly	tamelijk	trust	0.594
philanthropic	filantropisch	trust	0.594
openly	openlijk	trust	0.594
generous	genereus	trust	0.594
strengthen	versterken	trust	0.594
gratitude	dankbaarheid	trust	0.594
befriend	betonen	trust	0.594
substantiate	onderbouwen	trust	0.594
praised	geprezen	trust	0.594
admiral	admiraal	trust	0.594
regent	regentes	trust	0.594
sage	salie	trust	0.594
assessment	beoordeling	trust	0.594
enlighten	verlichten	trust	0.594
eminence	eminentie	trust	0.594
commendation	lof	trust	0.594
efficient	doeltreffend	trust	0.594
nurse	verpleegster	trust	0.594
visionary	visionaire	trust	0.594
generosity	vrijgevigheid	trust	0.594
vigilance	waakzaamheid	trust	0.594
endowment	schenking	trust	0.594
council	raad	trust	0.594
sweetheart	geliefde	trust	0.589
attest	getuigen	trust	0.586
prestige	prestige	trust	0.586
serene	sereen	trust	0.586
unfailing	onfeilbaar	trust	0.586
testimony	getuigenis	trust	0.586
checklist	checklist	trust	0.586
inheritance	erfenis	trust	0.586
monk	monnik	trust	0.586
godly	godvruchtig	trust	0.586
compliance	nakoming	trust	0.586
rooted	ingeworteld	trust	0.586
constitutional	grondwettelijk	trust	0.586
conservation	gesprek	trust	0.586
bylaw	bylaw	trust	0.586
helper	helper	trust	0.586
joyful	blijde	trust	0.586
collectively	collectief	trust	0.586
meritorious	verdienstelijk	trust	0.586
acclaim	bijval	trust	0.586
diplomacy	diplomatie	trust	0.586
educational	leerzaam	trust	0.586
husbandry	veeteelt	trust	0.586
share	delen	trust	0.586
enjoying	genieten van	trust	0.586
firmness	stevigheid	trust	0.586
convince	overtuigen	trust	0.586
designation	aanwijzing	trust	0.586
tribe	stam	trust	0.586
victory	zege	trust	0.586
magnificent	prachtig	trust	0.586
lovely	heerlijk	trust	0.586
seniority	anciënniteit	trust	0.586
angelic	engelachtig	trust	0.586
ambition	ambitie	trust	0.586
father	vader	trust	0.586
mate	stuurman	trust	0.586
sobriety	soberheid	trust	0.586
revere	Revere	trust	0.586
delegate	delegeren	trust	0.586
navigator	navigator	trust	0.578
watchdog	waakhond	trust	0.578
obey	gehoorzamen	trust	0.578
cheerfulness	opgewektheid	trust	0.578
inviting	uitnodigend	trust	0.578
judge	rechter	trust	0.578
irrefutable	onweerlegbaar	trust	0.578
philanthropist	filantroop	trust	0.578
careful	voorzichtig	trust	0.578
communion	gemeenschap	trust	0.578
coexisting	naast elkaar bestaan	trust	0.578
impartiality	onpartijdigheid	trust	0.578
unquestioned	onbetwist	trust	0.578
upright	rechtop	trust	0.578
authoritative	gezaghebbend	trust	0.578
structural	structureel	trust	0.578
convinced	overtuigd	trust	0.578
smile	glimlach	trust	0.578
commandant	commandant	trust	0.578
dutiful	plichtmatig	trust	0.578
shelter	schuilplaats	trust	0.578
revival	herleving	trust	0.578
professor	professor	trust	0.578
adore	dol zijn op	trust	0.578
legalized	gelegaliseerd	trust	0.578
punctual	stipt	trust	0.570
counsellor	raadgever	trust	0.570
complement	aanvulling	trust	0.570
corroboration	bevestiging	trust	0.570
immaculate	vlekkeloos	trust	0.570
relative	familielid	trust	0.570
apostle	apostel	trust	0.570
earned	NO TRANSLATION	trust	0.570
connective	verbindende	trust	0.570
insure	verzekeren	trust	0.570
plausible	aannemelijk	trust	0.570
consult	raadplegen	trust	0.570
modest	bescheiden	trust	0.570
measured	afgemeten	trust	0.570
pilot	piloot	trust	0.570
collaborator	medewerker	trust	0.570
advise	adviseren	trust	0.570
cuddle	knuffelen	trust	0.570
ordinance	ordonnantie	trust	0.570
compass	kompas	trust	0.570
guide	gids	trust	0.570
everlasting	eeuwigdurend	trust	0.570
adhering	hechtende	trust	0.570
determinate	bepaald	trust	0.570
heavenly	hemels	trust	0.570
principal	principaal	trust	0.570
abundance	overvloed	trust	0.570
matron	matrone	trust	0.570
unequivocal	ondubbelzinnig	trust	0.570
volunteers	vrijwilligers	trust	0.570
pedigree	stamboom	trust	0.570
unquestionably	onbetwistbaar	trust	0.570
pertinent	toepasselijk	trust	0.562
devout	vroom	trust	0.562
curable	uithardbare	trust	0.562
insight	in zicht	trust	0.562
congregation	gemeente	trust	0.562
admit	toegeven	trust	0.562
pleasant	aangenaam	trust	0.562
vigorous	krachtig	trust	0.562
fort	fort	trust	0.562
remarkable	opmerkelijk	trust	0.562
content	inhoud	trust	0.562
spotless	vlekkeloos	trust	0.562
uplift	verheffen	trust	0.562
compensate	compenseren	trust	0.562
lovemaking	vrijen	trust	0.562
jury	jury	trust	0.562
jurist	jurist	trust	0.562
soothing	verzachtend	trust	0.562
ordination	ordening	trust	0.562
cohesion	samenhang	trust	0.562
frankness	openhartigheid	trust	0.562
strong	sterk	trust	0.562
miracle	wonder	trust	0.562
concordance	concordantie	trust	0.562
applaud	toejuichen	trust	0.562
prize	prijs	trust	0.562
apostolic	apostolisch	trust	0.562
succeeding	slagen	trust	0.562
vitality	vitaliteit	trust	0.562
treasurer	penningmeester	trust	0.562
save	opslaan	trust	0.562
earn	verdienen	trust	0.562
midwife	verloskundige	trust	0.555
discretion	goeddunken	trust	0.555
worship	aanbidden	trust	0.555
constant	constante	trust	0.555
foresight	vooruitziendheid	trust	0.555
vote	stemmen	trust	0.555
cultivate	verbouwen	trust	0.555
impartial	onpartijdig	trust	0.555
illumination	verlichting	trust	0.555
ambulance	ambulance	trust	0.555
privacy	privacy	trust	0.555
succeed	slagen	trust	0.555
providing	het verstrekken van	trust	0.555
veteran	veteraan	trust	0.555
patience	geduld	trust	0.555
prophet	profeet	trust	0.555
coach	trainer	trust	0.555
intuition	intuïtie	trust	0.555
reconciliation	verzoening	trust	0.555
defender	verdediger	trust	0.555
coalesce	samensmelten	trust	0.555
mediate	bemiddelen	trust	0.555
precedence	voorrang	trust	0.555
congruence	congruentie	trust	0.555
buddy	makker	trust	0.555
reunion	bijeenkomst	trust	0.555
restorative	versterkend middel	trust	0.555
destined	voorbestemd	trust	0.555
physicist	natuurkundige	trust	0.555
influential	invloedrijk	trust	0.555
exalt	verheffen	trust	0.555
greatness	grootheid	trust	0.555
inclusion	inclusie	trust	0.555
auditor	revisor	trust	0.555
meditate	mediteren	trust	0.555
betrothed	verloofd	trust	0.555
proud	trots	trust	0.547
provide	voorzien	trust	0.547
conciliation	verzoening	trust	0.547
ancestral	voorouderlijke	trust	0.547
liberty	vrijheid	trust	0.547
durable	duurzaam	trust	0.547
impenetrable	ondoordringbaar	trust	0.547
prudent	voorzichtig	trust	0.547
invocation	aanroeping	trust	0.547
engaging	innemend	trust	0.547
statement	uitspraak	trust	0.547
rejoice	verheugen	trust	0.547
cheer	juichen	trust	0.547
eyewitness	ooggetuige	trust	0.547
prevalent	heersend	trust	0.547
securities	effecten	trust	0.547
friendly	vriendelijk	trust	0.547
salvation	redding	trust	0.547
independence	onafhankelijkheid	trust	0.547
govern	regeren	trust	0.547
forgive	vergeven	trust	0.547
commanding	bevelvoerend	trust	0.547
convent	klooster	trust	0.547
reinforcement	versterking	trust	0.547
law	wet	trust	0.547
registry	register	trust	0.547
temperate	gematigd	trust	0.547
promises	NO TRANSLATION	trust	0.547
readiness	gereedheid	trust	0.547
heritage	erfgoed	trust	0.547
chronicle	kroniek	trust	0.539
uncensured	NO TRANSLATION	trust	0.539
ensemble	ensemble	trust	0.539
institute	instituut	trust	0.539
applause	applaus	trust	0.539
architecture	architectuur	trust	0.539
obvious	voor de hand liggend	trust	0.539
recovery	herstel	trust	0.539
inimitable	onnavolgbaar	trust	0.539
relevant	relevant	trust	0.539
responsive	sympathiek	trust	0.539
choices	NO TRANSLATION	trust	0.539
instructions	instructies	trust	0.539
define	bepalen	trust	0.539
delightful	verrukkelijk	trust	0.539
antidote	tegengif	trust	0.539
admitting	toelaten	trust	0.539
psalms	psalmen	trust	0.539
stamina	uithoudingsvermogen	trust	0.539
majority	meerderheid	trust	0.539
inoculation	inenting	trust	0.539
perfect	perfect	trust	0.539
obedience	gehoorzaamheid	trust	0.539
memorable	gedenkwaardig	trust	0.539
chastity	kuisheid	trust	0.539
proctor	Proctor	trust	0.539
watchman	NO TRANSLATION	trust	0.539
regularity	regelmatigheid	trust	0.539
forefathers	voorouders	trust	0.539
immovable	onroerend	trust	0.539
eager	gretig	trust	0.539
aspiring	eerzuchtig	trust	0.539
obliging	bereidwillig	trust	0.539
reinforcements	versterkingen	trust	0.539
tantamount	gelijkwaardig	trust	0.539
exalted	verheven	trust	0.539
hospital	ziekenhuis	trust	0.531
retirement	pensioen	trust	0.531
strive	zich inspannen	trust	0.531
edification	stichting	trust	0.531
candid	openhartig	trust	0.531
deed	daad	trust	0.531
school	school-	trust	0.531
cradle	wieg	trust	0.531
transcript	vertaling	trust	0.531
accompaniment	begeleiding	trust	0.531
doubtless	ongetwijfeld	trust	0.531
rescue	redden	trust	0.531
seal	zegel	trust	0.531
expedient	doelmatig	trust	0.531
ballot	stemming	trust	0.531
deliverance	verlossing	trust	0.531
heavens	hemelen	trust	0.531
fraternal	broederlijk	trust	0.531
dependent	afhankelijk	trust	0.531
answerable	aansprakelijk	trust	0.531
center	centrum	trust	0.531
analyst	analyst	trust	0.531
firstborn	eerstgeborene	trust	0.531
bloom	bloeien	trust	0.531
inseparable	onafscheidelijk	trust	0.531
bride	bruid	trust	0.531
evergreen	evergreen	trust	0.531
princely	prinselijk	trust	0.531
immunization	immunisatie	trust	0.531
refuge	toevlucht	trust	0.531
verily	voorwaar	trust	0.531
omniscient	alwetend	trust	0.531
terms	termen	trust	0.531
sponsor	sponsor	trust	0.531
approbation	goedkeuring	trust	0.527
correctness	juistheid	trust	0.523
elevation	verhoging	trust	0.523
neighbor	buurman	trust	0.523
unbroken	ongebroken	trust	0.523
countenance	gelaat	trust	0.523
hug	omhelzing	trust	0.523
nobility	adel	trust	0.523
paragon	toonbeeld	trust	0.523
coronation	kroning	trust	0.523
celebration	viering	trust	0.523
graduation	diploma uitreiking	trust	0.523
commonwealth	Gemenebest	trust	0.523
dictionary	woordenboek	trust	0.523
powerful	krachtig	trust	0.523
notable	opvallend	trust	0.523
account	account	trust	0.523
winning	winnend	trust	0.523
honeymoon	huwelijksreis	trust	0.523
improvement	verbetering	trust	0.523
ourselves	NO TRANSLATION	trust	0.523
chaplain	kapelaan	trust	0.523
ratify	ratificeren	trust	0.523
connoisseur	fijnproever	trust	0.523
award	onderscheiding	trust	0.523
taught	onderwezen	trust	0.523
adoration	aanbidding	trust	0.523
salutary	heilzaam	trust	0.523
captivate	boeien	trust	0.523
liberate	bevrijden	trust	0.523
unimpeached	unimpeached	trust	0.523
laureate	laureaat	trust	0.523
benedictory	zegenende	trust	0.523
feeling	gevoel	trust	0.518
freely	vrij	trust	0.516
compliment	NO TRANSLATION	trust	0.516
amen	amen	trust	0.516
reverie	mijmering	trust	0.516
organization	organisatie	trust	0.516
framework	kader	trust	0.516
sentinel	schildwacht	trust	0.516
advent	komst	trust	0.516
inform	informeren	trust	0.516
committee	commissie	trust	0.516
passwords	NO TRANSLATION	trust	0.516
minded	gezind	trust	0.516
obstetrician	verloskundige	trust	0.516
enchanted	betoverde	trust	0.516
formative	formatieve	trust	0.516
tribunal	tribunaal	trust	0.516
association	vereniging	trust	0.516
remedy	remedie	trust	0.516
credit	credit	trust	0.516
nobleman	edelman	trust	0.516
predominant	overheersend	trust	0.516
measure	maatregel	trust	0.516
perpetuity	eeuwigheid	trust	0.516
fully	geheel	trust	0.516
deserve	verdienen	trust	0.516
tender	inschrijving	trust	0.516
pray	bidden	trust	0.516
confession	bekentenis	trust	0.516
management	beheer	trust	0.516
volunteer	vrijwilliger	trust	0.509
instruct	instrueren	trust	0.508
virgin	Maagd	trust	0.508
constable	politieagent	trust	0.508
reward	beloning	trust	0.508
amour	NO TRANSLATION	trust	0.508
priest	priester	trust	0.508
policy	het beleid	trust	0.508
confessional	biechtstoel	trust	0.508
savor	genieten	trust	0.508
custodian	bewaarder	trust	0.508
vouch	getuigen	trust	0.508
tolerance	tolerantie	trust	0.508
unsurpassed	onovertroffen	trust	0.508
venerable	eerbiedwaardig	trust	0.508
forgiving	vergevensgezind	trust	0.508
intact	intact	trust	0.508
diversity	verscheidenheid	trust	0.508
accolade	accolade	trust	0.508
philosopher	filosoof	trust	0.508
lieutenant	luitenant	trust	0.508
shepherd	herder	trust	0.508
courtship	verkering	trust	0.508
sovereign	soeverein	trust	0.508
medical	medisch	trust	0.508
housewife	huisvrouw	trust	0.508
automatic	automatisch	trust	0.508
patronage	beschermheerschap	trust	0.508
enable	in staat stellen	trust	0.508
admissible	toelaatbaar	trust	0.508
beautification	verfraaiing	trust	0.508
synchronize	synchroniseren	trust	0.500
info	info	trust	0.500
pontiff	hogepriester	trust	0.500
retain	behouden	trust	0.500
warden	bewaker	trust	0.500
majesty	majesteit	trust	0.500
infallibility	onfeilbaarheid	trust	0.500
guru	goeroe	trust	0.500
apologetic	verontschuldigend	trust	0.500
darling	schat	trust	0.500
doctrine	leer	trust	0.500
related	verwant	trust	0.500
treasure	schat	trust	0.500
infinity	oneindigheid	trust	0.500
romantic	romantisch	trust	0.500
optimist	optimist	trust	0.500
timing	timing	trust	0.500
undying	overgankelijk	trust	0.500
personal	persoonlijk	trust	0.500
gateway	poort	trust	0.500
instruction	instructie	trust	0.500
backer	voorstander	trust	0.500
watchful	waakzaam	trust	0.500
badge	insigne	trust	0.500
birth	geboorte	trust	0.500
religions	NO TRANSLATION	trust	0.500
pious	vroom	trust	0.500
indelible	onuitwisbaar	trust	0.500
superman	superman	trust	0.500
guard	bewaker	trust	0.500
vindication	rechtvaardiging	trust	0.500
nerds	NO TRANSLATION	trust	0.500
alive	levend	trust	0.500
constitute	vormen	trust	0.492
jubilant	jubelend	trust	0.492
endow	begiftigen	trust	0.492
improve	verbeteren	trust	0.492
contributor	bijdrager	trust	0.492
formality	formaliteit	trust	0.492
salute	groet	trust	0.492
inevitable	onvermijdelijk	trust	0.492
proverbs	NO TRANSLATION	trust	0.492
umpire	scheidsrechter	trust	0.492
grow	groeien	trust	0.492
fellow	kameraad	trust	0.492
popularity	populariteit	trust	0.492
judgement	NO TRANSLATION	trust	0.492
spokesman	woordvoerder	trust	0.492
synonymous	synoniem	trust	0.492
hosannah	NO TRANSLATION	trust	0.492
church	kerk	trust	0.492
hardy	hardy	trust	0.492
privy	privaat	trust	0.492
psalm	psalm	trust	0.492
efforts	NO TRANSLATION	trust	0.492
attraction	aantrekkelijkheid	trust	0.492
grandchildren	kleinkinderen	trust	0.492
elegance	elegantie	trust	0.492
laudatory	lovend	trust	0.492
sheriff	sheriff	trust	0.492
radiance	glans	trust	0.492
harbor	haven	trust	0.492
aspire	streven	trust	0.492
musical	musical	trust	0.492
chairman	Voorzitter	trust	0.492
moderator	moderator	trust	0.492
laudation	verheerlijking	trust	0.484
clean	schoon	trust	0.484
arbiter	arbiter	trust	0.484
crowning	bekroning	trust	0.484
depth	diepte	trust	0.484
forecast	prognose	trust	0.484
colonel	kolonel	trust	0.484
hire	huren	trust	0.484
found	gevonden	trust	0.484
armor	schild	trust	0.484
approbate	NO TRANSLATION	trust	0.484
favorite	favoriete	trust	0.484
voucher	bon	trust	0.484
affection	genegenheid	trust	0.484
path	pad	trust	0.484
referee	scheidsrechter	trust	0.484
police	Politie	trust	0.484
countryman	landgenoot	trust	0.484
romance	romance	trust	0.484
diagnosis	diagnose	trust	0.484
concord	verdrag	trust	0.484
enjoy	genieten	trust	0.484
ranger	ranger	trust	0.484
confess	bekennen	trust	0.484
income	inkomen	trust	0.484
assembly	bijeenkomst	trust	0.484
sweet	zoet	trust	0.484
like	graag willen	trust	0.484
apologize	verontschuldigen	trust	0.477
sermon	preek	trust	0.477
pastor	pastoor	trust	0.477
matter	er toe doen	trust	0.477
glory	heerlijkheid	trust	0.477
lamb	lam	trust	0.477
lover	minnaar	trust	0.477
putative	vermeend	trust	0.477
expect	verwachten	trust	0.477
purely	puur	trust	0.477
follow	volgen	trust	0.477
parliament	parlement	trust	0.477
counted	NO TRANSLATION	trust	0.477
nursery	kwekerij	trust	0.477
episcopal	bisschoppelijk	trust	0.477
veracity	waarheidsgetrouwheid	trust	0.477
mathematical	wiskundig	trust	0.477
frank	openhartig	trust	0.477
policeman	politieagent	trust	0.477
word	woord	trust	0.477
consul	consul	trust	0.477
landmark	mijlpaal	trust	0.477
calculator	rekenmachine	trust	0.477
sterling	sterling	trust	0.477
signature	handtekening	trust	0.477
votive	votief	trust	0.477
preponderance	overwicht	trust	0.477
sacrifice	offer	trust	0.477
underwrite	assureren	trust	0.469
bridesmaid	bruidsmeisje	trust	0.469
commission	commissie	trust	0.469
passion	passie	trust	0.469
prefer	verkiezen	trust	0.469
recruits	rekruten	trust	0.469
cashier	Kassa	trust	0.469
judicious	oordeelkundig	trust	0.469
immerse	onderdompelen	trust	0.469
