word	German-de	emotion	emotion-intensity-score
spokesman	Sprecher	trust	0.492
synonymous	gleichbedeutend	trust	0.492
hosannah	NO TRANSLATION	trust	0.492
church	Kirche	trust	0.492
hardy	winterhart	trust	0.492
privy	eingeweiht	trust	0.492
psalm	Psalm	trust	0.492
efforts	NO TRANSLATION	trust	0.492
attraction	Attraktion	trust	0.492
grandchildren	Enkelkinder	trust	0.492
elegance	Eleganz	trust	0.492
laudatory	lobend	trust	0.492
sheriff	Sheriff	trust	0.492
radiance	Glanz	trust	0.492
harbor	Hafen	trust	0.492
aspire	streben	trust	0.492
musical	Musical	trust	0.492
chairman	Vorsitzende	trust	0.492
moderator	Moderator	trust	0.492
laudation	Laudatio	trust	0.484
clean	reinigen	trust	0.484
arbiter	Schiedsrichter	trust	0.484
crowning	Krönung	trust	0.484
depth	Tiefe	trust	0.484
forecast	Prognose	trust	0.484
colonel	Oberst	trust	0.484
hire	mieten	trust	0.484
found	gefunden	trust	0.484
armor	Rüstung	trust	0.484
approbate	NO TRANSLATION	trust	0.484
favorite	Favorit	trust	0.484
voucher	Gutschein	trust	0.484
affection	Zuneigung	trust	0.484
path	Pfad	trust	0.484
referee	Schiedsrichter	trust	0.484
police	Polizei	trust	0.484
countryman	Landsmann	trust	0.484
romance	Romantik	trust	0.484
diagnosis	Diagnose	trust	0.484
concord	Eintracht	trust	0.484
enjoy	genießen	trust	0.484
ranger	Ranger	trust	0.484
confess	bekennen	trust	0.484
income	Einkommen	trust	0.484
assembly	Versammlung	trust	0.484
sweet	Süss	trust	0.484
like	mögen	trust	0.484
apologize	entschuldigen	trust	0.477
sermon	Predigt	trust	0.477
pastor	Pastor	trust	0.477
matter	Angelegenheit	trust	0.477
glory	Ruhm	trust	0.477
lamb	Lamm	trust	0.477
lover	Liebhaber	trust	0.477
putative	mutmaßlich	trust	0.477
expect	erwarten von	trust	0.477
purely	rein	trust	0.477
follow	Folgen	trust	0.477
parliament	Parlament	trust	0.477
counted	NO TRANSLATION	trust	0.477
nursery	Kindergarten	trust	0.477
episcopal	bischöflich	trust	0.477
veracity	Richtigkeit	trust	0.477
mathematical	mathematisch	trust	0.477
frank	frank	trust	0.477
policeman	Polizist	trust	0.477
word	Wort	trust	0.477
consul	Konsul	trust	0.477
landmark	Wahrzeichen	trust	0.477
calculator	Taschenrechner	trust	0.477
sterling	Sterling	trust	0.477
signature	Unterschrift	trust	0.477
votive	Votiv-	trust	0.477
preponderance	Übergewicht	trust	0.477
sacrifice	Opfern	trust	0.477
underwrite	unterschreiben	trust	0.469
bridesmaid	Brautjungfer	trust	0.469
commission	Kommission	trust	0.469
passion	Leidenschaft	trust	0.469
prefer	bevorzugen	trust	0.469
recruits	Rekruten	trust	0.469
cashier	Kassierer	trust	0.469
judicious	vernünftig	trust	0.469
immerse	tauchen	trust	0.469
uncritical	unkritisch	trust	0.469
effective	Wirksam	trust	0.469
dove	Taube	trust	0.469
tutelage	Vormundschaft	trust	0.469
associate	assoziieren	trust	0.469
flagship	Flaggschiff	trust	0.469
religion	Religion	trust	0.469
gain	gewinnen	trust	0.469
instructor	Lehrer	trust	0.469
judgment	Beurteilung	trust	0.469
title	Titel	trust	0.469
regal	Regal	trust	0.469
author	Autor	trust	0.469
top	oben	trust	0.469
tribune	Tribun	trust	0.469
eagerness	Eifer	trust	0.469
marshal	Marschall	trust	0.469
mighty	mächtig	trust	0.469
intended	beabsichtigt	trust	0.469
capacity	Kapazität	trust	0.469
vicar	Pfarrer	trust	0.469
partake	teilnehmen	trust	0.461
commerce	Handel	trust	0.461
magnetic	magnetisch	trust	0.461
medal	Medaille	trust	0.461
courier	Kurier	trust	0.461
socially	NO TRANSLATION	trust	0.461
enroll	einschreiben	trust	0.461
necessarily	Notwendig	trust	0.461
lesson	Lektion	trust	0.461
custody	Sorgerecht	trust	0.461
moorings	Liegeplätze	trust	0.461
fortress	Festung	trust	0.461
aunt	Tante	trust	0.461
bank	Bank	trust	0.461
theological	theologisch	trust	0.461
manage	verwalten	trust	0.461
eventually	NO TRANSLATION	trust	0.461
trade	Handel	trust	0.461
lifestyle	Lebensstil	trust	0.461
consecration	Weihe	trust	0.461
admitted	zugelassen	trust	0.461
crucial	entscheidend	trust	0.461
cautious	vorsichtig	trust	0.461
contains	NO TRANSLATION	trust	0.461
priesthood	Priestertum	trust	0.461
attendant	Begleiter	trust	0.461
oblige	verpflichten	trust	0.461
patriarchal	patriarchalisch	trust	0.461
kitten	Kätzchen	trust	0.461
cathedral	Dom	trust	0.455
eagle	Adler	trust	0.453
puppy	Hündchen	trust	0.453
present	Geschenk	trust	0.453
perceive	wahrnehmen	trust	0.453
foresee	vorhersehen	trust	0.453
governor	Gouverneur	trust	0.453
synergistic	synergistisch	trust	0.453
commonplace	alltäglich	trust	0.453
exchange	Austausch-	trust	0.453
journeyman	Geselle	trust	0.453
laud	loben	trust	0.453
chairwoman	Vorsitzende	trust	0.453
encomium	Lobrede	trust	0.453
strategist	Stratege	trust	0.453
dawn	Dämmerung	trust	0.453
excited	aufgeregt	trust	0.453
finally	endlich	trust	0.453
level	Niveau	trust	0.453
chart	Diagramm	trust	0.453
oasis	Oase	trust	0.453
insulation	Isolierung	trust	0.453
president	Präsident	trust	0.453
deputy	Stellvertreter	trust	0.453
orthodoxy	Orthodoxie	trust	0.445
sir	Herr	trust	0.445
theorem	Satz	trust	0.445
formula	Formel	trust	0.445
operation	Betrieb	trust	0.445
bridegroom	Bräutigam	trust	0.445
lodging	Unterkunft	trust	0.445
matters	NO TRANSLATION	trust	0.445
handbook	Handbuch	trust	0.445
impart	vermitteln	trust	0.445
dictum	NO TRANSLATION	trust	0.445
indemnity	Entschädigung	trust	0.445
negotiate	verhandeln	trust	0.445
magnify	vergrößern	trust	0.445
chancellor	Kanzler	trust	0.445
crew	Crew	trust	0.445
sensual	sinnlich	trust	0.445
tradesmen	NO TRANSLATION	trust	0.445
usual	gewöhnlich	trust	0.445
asserting	geltend machen	trust	0.445
chocolate	Schokolade	trust	0.445
statistical	statistisch	trust	0.445
lord	Herr	trust	0.445
exaltation	Erhöhung	trust	0.445
employ	beschäftigen	trust	0.445
orchestra	Orchester	trust	0.445
director	Direktor	trust	0.445
chemist	Chemiker	trust	0.445
remains	Überreste	trust	0.445
enliven	beleben	trust	0.445
sun	Sonne	trust	0.438
imagination	Phantasie	trust	0.438
comptroller	Kontrolleur	trust	0.438
digit	Ziffer	trust	0.438
cabinet	Kabinett	trust	0.438
emphasize	betonen	trust	0.438
atone	büßen	trust	0.438
inauguration	Einweihung	trust	0.438
encore	NO TRANSLATION	trust	0.438
elite	Elite	trust	0.438
governess	Gouvernante	trust	0.438
tandem	Tandem	trust	0.438
conveyancing	Eigentumsübertragung	trust	0.438
arbitrator	Schiedsrichter	trust	0.438
oracle	Orakel	trust	0.438
economy	Wirtschaft	trust	0.438
elect	wählen	trust	0.438
villager	Dorfbewohner	trust	0.438
fate	Schicksal	trust	0.438
exhaustive	erschöpfend	trust	0.438
merci	NO TRANSLATION	trust	0.438
mlk	NO TRANSLATION	trust	0.438
abbot	NO TRANSLATION	trust	0.438
butler	Diener	trust	0.438
conformity	Konformität	trust	0.438
grammar	Grammatik	trust	0.430
disclosed	offenbart	trust	0.430
persuade	überzeugen	trust	0.430
compact	kompakt	trust	0.430
rule	Regel	trust	0.430
deacon	Diakon	trust	0.430
impressionable	beeinflussbar	trust	0.430
cop	Polizist	trust	0.430
neutrality	Neutralität	trust	0.430
pay	Zahlen	trust	0.430
bridal	Braut-	trust	0.430
wealth	Reichtum	trust	0.430
base	Base	trust	0.430
errand	Auftrag	trust	0.430
lesbians	NO TRANSLATION	trust	0.430
toughness	Zähigkeit	trust	0.430
estimable	schätzbar	trust	0.430
lender	Darlehensgeber	trust	0.430
sentry	Posten	trust	0.430
invite	einladen	trust	0.430
circle	Kreis	trust	0.430
grit	Streugut	trust	0.430
elucidate	aufzuklären	trust	0.430
repay	zurückzahlen	trust	0.430
resources	Ressourcen	trust	0.430
blanket	Decke	trust	0.430
occupant	Bewohner	trust	0.430
bequest	Vermächtnis	trust	0.430
jeremiah	NO TRANSLATION	trust	0.430
count	Anzahl	trust	0.430
hail	Hagel	trust	0.430
playful	spielerisch	trust	0.430
simplify	vereinfachen	trust	0.430
differential	Differential	trust	0.430
utopian	utopisch	trust	0.430
parish	Gemeinde	trust	0.422
sing	singen	trust	0.422
dominion	Herrschaft	trust	0.422
dealings	Umgang	trust	0.422
theocratic	theokratisch	trust	0.422
shopkeeper	Ladenbesitzer	trust	0.422
accountant	Buchhalter	trust	0.422
forum	Forum	trust	0.422
fixed	Fest	trust	0.422
eulogize	loben	trust	0.422
diary	Tagebuch	trust	0.422
intend	wollen	trust	0.422
supplication	Bitten	trust	0.422
wonderstruck	NO TRANSLATION	trust	0.422
apprentice	Lehrling	trust	0.422
continue	fortsetzen	trust	0.422
antiseptic	Antiseptikum	trust	0.422
perennial	Staude	trust	0.422
primer	Grundierung	trust	0.422
enablement	Aktivierung	trust	0.422
respite	Aufschub	trust	0.422
assignee	Bevollmächtigter	trust	0.422
easiest	NO TRANSLATION	trust	0.422
trading	Handel	trust	0.422
travel	Reise	trust	0.422
probity	Redlichkeit	trust	0.422
axiom	Axiom	trust	0.422
maintenance	Instandhaltung	trust	0.422
reconsideration	Überlegung	trust	0.422
treat	behandeln	trust	0.422
truss	Fachwerk	trust	0.422
hymn	Hymne	trust	0.422
supremacy	Vorherrschaft	trust	0.422
athlete	Athlet	trust	0.414
cogent	überzeugend	trust	0.414
specialize	NO TRANSLATION	trust	0.414
serve	Dienen	trust	0.414
incline	Neigung	trust	0.414
trainer	Trainer	trust	0.414
choir	Chor	trust	0.414
preservative	Konservierungsmittel	trust	0.414
kudos	Kudos	trust	0.414
cash	Kasse	trust	0.414
gazette	Gazette	trust	0.414
akin	ähnlich	trust	0.414
amortization	Amortisierung	trust	0.414
fellas	NO TRANSLATION	trust	0.414
reporter	Reporter	trust	0.414
salary	Gehalt	trust	0.414
offering	Angebot	trust	0.414
leap	Sprung	trust	0.414
transaction	Transaktion	trust	0.414
privilege	Privileg	trust	0.414
consort	Gemahlin	trust	0.414
rapt	begeistert	trust	0.414
commodore	Kommodore	trust	0.414
conglomerate	Konglomerat	trust	0.414
synod	Synode	trust	0.414
deference	Ehrerbietung	trust	0.414
labor	Arbeit	trust	0.414
gate	Tor	trust	0.414
routine	Routine	trust	0.414
luxury	Luxus	trust	0.406
tree	Baum	trust	0.406
legislator	Gesetzgeber	trust	0.406
executor	Testamentsvollstrecker	trust	0.406
leisure	Freizeit	trust	0.406
system	System	trust	0.406
fitting	passend zu	trust	0.406
trophy	Trophäe	trust	0.406
nation	Nation	trust	0.406
glorify	verherrlichen	trust	0.406
linguist	Linguist	trust	0.406
extol	verherrlichen	trust	0.406
dermatologist	Dermatologe	trust	0.406
judged	beurteilt	trust	0.406
sanction	Sanktion	trust	0.406
relancer	NO TRANSLATION	trust	0.406
reimbursement	Rückerstattung	trust	0.406
patrol	patrouillieren	trust	0.406
abacus	Abakus	trust	0.406
radar	Radar	trust	0.406
budget	Budget	trust	0.406
deluxe	Deluxe	trust	0.398
intense	heftig	trust	0.398
explain	erklären	trust	0.398
gentry	Gentry	trust	0.398
quaint	urig	trust	0.398
parietal	parietal	trust	0.398
barter	Tausch	trust	0.398
pursue	verfolgen	trust	0.398
clearance	Spielraum	trust	0.398
popular	Beliebt	trust	0.398
ground	Boden	trust	0.398
depository	Verwahrstelle	trust	0.398
journalism	Journalismus	trust	0.398
electorate	Wählerschaft	trust	0.398
climax	Höhepunkt	trust	0.398
fain	NO TRANSLATION	trust	0.398
glow	glühen	trust	0.398
yearning	Sehnsucht	trust	0.398
neutral	neutral	trust	0.398
paths	NO TRANSLATION	trust	0.398
nest	Nest	trust	0.398
clan	Clan	trust	0.398
merchandise	Waren	trust	0.398
favs	NO TRANSLATION	trust	0.398
iron	Eisen	trust	0.398
eulogy	Lobrede	trust	0.398
accounts	Konten	trust	0.391
regardless	NO TRANSLATION	trust	0.391
horse	Pferd	trust	0.391
gay	Fröhlich	trust	0.391
usher	Platzanweiser	trust	0.391
paean	Lobrede	trust	0.391
chandler	Krämer	trust	0.391
collins	NO TRANSLATION	trust	0.391
star	Star	trust	0.391
recline	zurücklehnen	trust	0.391
homie	NO TRANSLATION	trust	0.391
intercession	Fürbitte	trust	0.391
escort	begleiten	trust	0.391
cube	Würfel	trust	0.391
follower	Anhänger	trust	0.391
armory	Waffenkammer	trust	0.391
surrogate	Surrogat	trust	0.391
baggage	Gepäck	trust	0.391
downright	regelrecht	trust	0.391
stages	NO TRANSLATION	trust	0.391
eulogistic	Lobgesang	trust	0.391
messenger	Bote	trust	0.391
grin	Grinsen	trust	0.391
translation	Übersetzung	trust	0.391
deal	Deal	trust	0.391
lean	lehnen	trust	0.383
encomiastic	NO TRANSLATION	trust	0.383
label	Etikette	trust	0.383
fortune	Vermögen	trust	0.383
series	Serie	trust	0.383
crisp	knackig	trust	0.383
plaudit	NO TRANSLATION	trust	0.383
curfew	Ausgangssperre	trust	0.383
leaning	lehnend	trust	0.383
larger	größer	trust	0.383
possess	besitzen	trust	0.383
gage	Lehre	trust	0.383
edited	NO TRANSLATION	trust	0.383
bounty	Kopfgeld	trust	0.383
bartender	Barmann	trust	0.383
someday	NO TRANSLATION	trust	0.383
reparation	Wiedergutmachung	trust	0.383
culinary	kulinarisch	trust	0.383
faculty	Fakultät	trust	0.383
clapping	klatschen	trust	0.375
general	Allgemeines	trust	0.375
sex	Sex	trust	0.375
personalities	NO TRANSLATION	trust	0.375
assessor	Gutachter	trust	0.375
confederate	verbündet	trust	0.375
desires	NO TRANSLATION	trust	0.375
differences	Unterschiede	trust	0.375
bouquet	Strauß	trust	0.375
adjust	einstellen	trust	0.375
cover	Abdeckung	trust	0.375
berminat	NO TRANSLATION	trust	0.375
picnic	Picknick	trust	0.375
jual	NO TRANSLATION	trust	0.375
disclaim	ablehnen	trust	0.367
knickers	Schlüpfer	trust	0.367
garrison	Garnison	trust	0.367
dogma	Dogma	trust	0.367
microscope	Mikroskop	trust	0.367
senate	Senat	trust	0.367
nestle	schmiegen	trust	0.367
dolphin	Delphin	trust	0.367
bristol	NO TRANSLATION	trust	0.367
marine	Marine	trust	0.367
marrow	Mark	trust	0.367
bargain	Schnäppchen	trust	0.367
bursary	Stipendium	trust	0.367
cosmopolitan	kosmopolitisch	trust	0.367
bailiff	Gerichtsvollzieher	trust	0.367
pretty	ziemlich	trust	0.367
swell	anschwellen	trust	0.367
superstar	Superstar	trust	0.367
throne	Thron	trust	0.367
collateral	Sicherheit	trust	0.367
homosexual	homosexuell	trust	0.367
manual	Handbuch	trust	0.367
magnet	Magnet	trust	0.367
periodicity	Periodizität	trust	0.367
green	Grün	trust	0.359
eulogium	Eulogium	trust	0.359
phalanx	Phalanx	trust	0.359
money	Geld	trust	0.359
mortgagee	Hypothekengläubiger	trust	0.359
roadster	Roadster	trust	0.359
vulnerable	verwundbar	trust	0.359
lettered	beschriftet	trust	0.359
circumstances	Umstände	trust	0.359
boomerang	Boomerang	trust	0.359
privileged	privilegiert	trust	0.359
promo	Promo	trust	0.359
calls	Anrufe	trust	0.359
maxim	Maxime	trust	0.359
fender	Fender	trust	0.359
fade	verblassen	trust	0.359
stark	Stark	trust	0.359
footing	Fundament	trust	0.359
dance	tanzen	trust	0.359
aga	NO TRANSLATION	trust	0.359
crescendo	Crescendo	trust	0.352
banker	Banker	trust	0.352
rave	Rave	trust	0.352
pocketbac	NO TRANSLATION	trust	0.352
show	Show	trust	0.352
aneka	NO TRANSLATION	trust	0.352
poll	Umfrage	trust	0.352
laser	Laser-	trust	0.352
font	Schriftart	trust	0.352
administrative	administrativ	trust	0.352
seals	Dichtungen	trust	0.352
suggest	vorschlagen	trust	0.352
tactics	Taktik	trust	0.352
fuse	Sicherung	trust	0.352
axiomatic	axiomatisch	trust	0.352
attorney	Rechtsanwalt	trust	0.352
shoutout	NO TRANSLATION	trust	0.344
proviso	Vorbehalt	trust	0.344
dealt	NO TRANSLATION	trust	0.344
clap	klatschen	trust	0.344
dame	Dame	trust	0.344
playground	Spielplatz	trust	0.344
entertainment	Unterhaltung	trust	0.344
bounce	prallen	trust	0.344
endless	endlos	trust	0.344
purr	Schnurren	trust	0.344
petit	NO TRANSLATION	trust	0.344
monde	NO TRANSLATION	trust	0.344
holder	Halter	trust	0.344
servant	Diener	trust	0.344
lace	Spitze	trust	0.344
white	Weiß	trust	0.344
weigh	wiegen	trust	0.344
cement	Zement	trust	0.336
legislature	Legislative	trust	0.336
carol	Weihnachtslied	trust	0.336
hairchalk	NO TRANSLATION	trust	0.336
repute	Ruf	trust	0.336
lens	Linse	trust	0.336
shoulder	Schulter	trust	0.336
food	Lebensmittel	trust	0.336
county	Bezirk	trust	0.336
opera	Oper	trust	0.336
estimation	Einschätzung	trust	0.336
corporation	Konzern	trust	0.328
struggles	NO TRANSLATION	trust	0.328
canons	Kanonen	trust	0.328
gauging	messen	trust	0.328
theory	Theorie	trust	0.328
karunia	NO TRANSLATION	trust	0.328
youll	NO TRANSLATION	trust	0.328
zeal	Eifer	trust	0.328
wear	tragen	trust	0.328
execution	Ausführung	trust	0.328
swear	schwören	trust	0.328
aksesoris	NO TRANSLATION	trust	0.320
rod	Stange	trust	0.320
pavement	Pflaster	trust	0.320
cap	Deckel	trust	0.320
respon	NO TRANSLATION	trust	0.320
proxy	Proxy	trust	0.320
sib	NO TRANSLATION	trust	0.320
behel	NO TRANSLATION	trust	0.320
heyday	Blütezeit	trust	0.320
unofficial	inoffiziell	trust	0.320
darkest	NO TRANSLATION	trust	0.320
handgel	NO TRANSLATION	trust	0.320
pulsa	NO TRANSLATION	trust	0.320
girder	Träger	trust	0.320
sist	NO TRANSLATION	trust	0.320
sur	NO TRANSLATION	trust	0.320
disposed	entsorgt	trust	0.320
interior	Innere	trust	0.320
trans	NO TRANSLATION	trust	0.320
fill	füllen	trust	0.320
clerical	klerikal	trust	0.320
veal	Kalbfleisch	trust	0.312
smith	Schmied	trust	0.312
tema	NO TRANSLATION	trust	0.312
mau	NO TRANSLATION	trust	0.312
pill	Pille	trust	0.312
reseller	NO TRANSLATION	trust	0.312
prophylactic	prophylaktisch	trust	0.312
spaniel	Spaniel	trust	0.312
spa	Spa	trust	0.312
romans	NO TRANSLATION	trust	0.312
imperfections	NO TRANSLATION	trust	0.312
holla	NO TRANSLATION	trust	0.312
gubernatorial	Gouverneur	trust	0.312
bruh	NO TRANSLATION	trust	0.312
dha	NO TRANSLATION	trust	0.305
secret	Geheimnis	trust	0.305
harga	NO TRANSLATION	trust	0.305
aquapix	NO TRANSLATION	trust	0.305
sundial	Sonnenuhr	trust	0.305
thermometer	Thermometer	trust	0.305
actress	Darstellerin	trust	0.305
presumption	Vermutung	trust	0.305
hermit	Einsiedler	trust	0.305
warn	warnen	trust	0.305
pake	NO TRANSLATION	trust	0.305
exception	Ausnahme	trust	0.305
divan	NO TRANSLATION	trust	0.297
resistance	Widerstand	trust	0.297
shopping	Einkaufen	trust	0.297
ganna	NO TRANSLATION	trust	0.297
wigan	NO TRANSLATION	trust	0.297
pin	Stift	trust	0.297
hairclip	NO TRANSLATION	trust	0.297
kita	NO TRANSLATION	trust	0.297
indonesia	NO TRANSLATION	trust	0.297
flatter	schmeicheln	trust	0.297
ori	NO TRANSLATION	trust	0.297
tickle	kitzeln	trust	0.297
carl	NO TRANSLATION	trust	0.297
pith	Mark	trust	0.297
pivot	schwenken	trust	0.297
tiket	NO TRANSLATION	trust	0.297
congressman	Kongressabgeordnete	trust	0.297
talaga	NO TRANSLATION	trust	0.297
hemat	NO TRANSLATION	trust	0.297
levee	Damm	trust	0.297
mandarin	Mandarin	trust	0.297
calf	Kalb	trust	0.289
ribet	NO TRANSLATION	trust	0.289
gon	NO TRANSLATION	trust	0.289
zest	Zitrusschale	trust	0.289
machine	Maschine	trust	0.289
contagiously	NO TRANSLATION	trust	0.289
chicane	Schikane	trust	0.289
owing	geschuldet	trust	0.289
challenges	NO TRANSLATION	trust	0.289
weight	Gewicht	trust	0.289
insolvent	zahlungsunfähig	trust	0.289
shorty	NO TRANSLATION	trust	0.289
flirt	Flirt	trust	0.281
tentang	NO TRANSLATION	trust	0.281
terbang	NO TRANSLATION	trust	0.281
mule	Maultier	trust	0.281
surrender	Kapitulation	trust	0.281
fiesta	Fiesta	trust	0.281
fisheye	NO TRANSLATION	trust	0.281
florence	NO TRANSLATION	trust	0.281
gullible	leichtgläubig	trust	0.281
regrets	NO TRANSLATION	trust	0.281
denying	zu leugnen	trust	0.281
celebrity	Berühmtheit	trust	0.273
bisa	NO TRANSLATION	trust	0.273
chubby	mollig	trust	0.273
ejaculation	Ejakulation	trust	0.273
unik	NO TRANSLATION	trust	0.273
nigga	NO TRANSLATION	trust	0.273
congress	Kongress	trust	0.273
indent	Einzug	trust	0.273
rejection	Ablehnung	trust	0.273
don	Don	trust	0.273
autism	Autismus	trust	0.273
conquer	erobern	trust	0.273
sappy	sappy	trust	0.273
jellylens	NO TRANSLATION	trust	0.273
antifungal	antimykotisch	trust	0.266
jodie	NO TRANSLATION	trust	0.266
fashion	Mode	trust	0.266
khan	Khan	trust	0.266
weakness	die Schwäche	trust	0.266
