word	Armenian-hy	emotion	emotion-intensity-score
hero	հերոս	surprise	0.344
start	սկսել	surprise	0.344
wonderfully	զարմանալիորեն	surprise	0.344
highest	ամենաբարձրը	surprise	0.344
proficiency	հմտություն	surprise	0.344
glorify	փառաբանում	surprise	0.344
unbeaten	անպարտելի	surprise	0.336
memorable	հիշարժան	surprise	0.336
sanctify	սրբացնել	surprise	0.336
rekindle	վերսկսել	surprise	0.336
optimism	լավատեսություն	surprise	0.336
warned	զգուշացրեց	surprise	0.336
prodigious	հսկայական	surprise	0.336
dissolution	լուծարումը	surprise	0.336
grin	գաղտնիքը	surprise	0.336
admiration	հիացմունքով	surprise	0.328
hypertrophy	հիպերտրոֆիա	surprise	0.328
present	ներկա	surprise	0.320
hap	NO TRANSLATION	surprise	0.320
angel	հրեշտակ	surprise	0.320
examination	քննությունը	surprise	0.320
catch	բռնել	surprise	0.320
inaffable	NO TRANSLATION	surprise	0.312
flirt	ֆլիրտ	surprise	0.312
puma	puma	surprise	0.312
liberty	ազատություն	surprise	0.312
kiss	համբույր	surprise	0.312
embrace	ընդունում	surprise	0.312
occasional	երբեմն	surprise	0.312
treat	բուժել	surprise	0.312
saint	Սուրբ	surprise	0.312
scrimmage	հանցագործություն	surprise	0.312
dismissal	հեռացումից	surprise	0.312
perfection	կատարելություն	surprise	0.305
generosity	առատաձեռնություն	surprise	0.305
gratify	գոհացնելու համար	surprise	0.305
saintly	սուրբ	surprise	0.305
sally	սալլին	surprise	0.305
polarity	բեւեռականություն	surprise	0.297
finally	վերջապես	surprise	0.297
differently	այլ կերպ	surprise	0.297
palpable	զգայուն	surprise	0.297
warn	զգուշացրեք	surprise	0.297
ceremony	արարողությունը	surprise	0.297
larger	ավելի մեծ	surprise	0.297
favorable	բարենպաստ	surprise	0.297
romance	սիրավեպ	surprise	0.289
medal	մեդալ	surprise	0.289
inviting	հրավիրում	surprise	0.289
greeting	ողջունում	surprise	0.289
candid	անկեղծ	surprise	0.281
resignation	հրաժարականը	surprise	0.281
trip	ուղեւորություն	surprise	0.281
accolade	մրցանակաբաշխություն	surprise	0.281
labor	աշխատանքի	surprise	0.281
stare	նայեք	surprise	0.273
glimmer	շողշողուն	surprise	0.266
invite	հրավիրել	surprise	0.266
somatic	սոմատիկ	surprise	0.266
admire	հիանում	surprise	0.266
immerse	սուզվելը	surprise	0.266
festival	փառատոն	surprise	0.266
mimicry	մանրանկարչություն	surprise	0.266
compensate	փոխհատուցել	surprise	0.266
insolvency	անվճարունակություն	surprise	0.266
playful	զվարճալի	surprise	0.266
complement	լրացնելով	surprise	0.258
receiving	ստանալով	surprise	0.258
hypothesis	վարկածը	surprise	0.258
laugh	ծիծաղում	surprise	0.258
chuckle	ժպտալ	surprise	0.258
honeymoon	մեղրամիսը	surprise	0.250
marry	ամուսնանալ	surprise	0.242
independence	անկախություն	surprise	0.242
opera	օպերա	surprise	0.242
pleasant	հաճելի	surprise	0.242
rhythmical	ռիթմիկ	surprise	0.234
assessment	գնահատումը	surprise	0.234
hopeful	հուսով եմ	surprise	0.234
trophy	գավաթ	surprise	0.234
holiness	սրբություն	surprise	0.234
chant	երգչախումբը	surprise	0.234
leave	հեռանալ	surprise	0.234
procession	երթը	surprise	0.227
placard	պլատարդ	surprise	0.227
deal	գործարք	surprise	0.227
cherish	երգչախումբը	surprise	0.219
good	լավ	surprise	0.219
shopping	գնումներ կատարելիս	surprise	0.219
musical	երաժշտական	surprise	0.219
shell	խեցեղեն	surprise	0.211
dawn	լուսաբաց	surprise	0.211
simplify	պարզեցնելը	surprise	0.211
purity	մաքրությունը	surprise	0.203
nullify	չեղյալ համարել	surprise	0.203
money	դրամ	surprise	0.203
sweet	քաղցր	surprise	0.203
morals	բարոյականությունը	surprise	0.203
synchronize	համաժամեցեք	surprise	0.195
preservative	պահպանողական	surprise	0.195
humanitarian	մարդասիրական	surprise	0.195
unfulfilled	չկատարված	surprise	0.195
precious	թանկագին	surprise	0.195
obliging	պարտադիր	surprise	0.188
singularly	առանձին	surprise	0.188
foresee	կանխատեսում	surprise	0.180
pray	աղոթել	surprise	0.180
graduation	ավարտելուց հետո	surprise	0.180
lovely	սիրուն	surprise	0.180
sun	արեւը	surprise	0.172
art	արվեստը	surprise	0.172
mouth	բերանը	surprise	0.172
youth	երիտասարդություն	surprise	0.172
thirst	ծարավը	surprise	0.172
young	երիտասարդ	surprise	0.164
goodness	բարություն	surprise	0.164
overdue	ժամկետանց	surprise	0.156
visor	վիզա	surprise	0.156
practiced	կիրառել	surprise	0.156
latent	թաքնված	surprise	0.156
loyal	հավատարիմ	surprise	0.148
expect	ակնկալում	surprise	0.148
destination	նպատակակետ	surprise	0.148
wireless	անլար	surprise	0.148
quote	մեջբերումը	surprise	0.141
slush	լուռ	surprise	0.141
infant	երեխա	surprise	0.141
cream	կրեմ	surprise	0.141
playground	խաղահրապարակ	surprise	0.133
organization	կազմակերպություն	surprise	0.125
teach	սովորեցնել	surprise	0.125
vote	քվեարկությունը	surprise	0.125
smile	ժպիտը	surprise	0.117
weight	քաշը	surprise	0.117
dolphin	դելֆին	surprise	0.117
sisterhood	քույրիկություն	surprise	0.109
cable	մալուխը	surprise	0.109
sunny	արեւոտ	surprise	0.102
steady	կայուն	surprise	0.094
leisure	Ժամանց	surprise	0.086
peaceful	խաղաղություն	surprise	0.086
spa	սպա	surprise	0.086
tree	ծառ	surprise	0.078
picnic	խնջույք	surprise	0.078
worm	որդին	surprise	0.055
truthfulness	ճշմարտություն	trust	0.906
trusted	NO TRANSLATION	trust	0.883
trustworthy	վստահելի	trust	0.867
honest	ազնիվ	trust	0.844
honesty	ազնվություն	trust	0.844
honor	պատիվ	trust	0.844
truth	ճշմարտությունը	trust	0.844
truthful	ճշմարիտ	trust	0.836
trusting	վստահում	trust	0.836
brotherhood	եղբայրություն	trust	0.820
entrust	վստահել	trust	0.812
committed	կատարված	trust	0.805
integrity	ամբողջականություն	trust	0.805
loyalty	հավատարմություն	trust	0.805
honorable	պատվավոր	trust	0.805
credibility	վստահելիություն	trust	0.805
trust	վստահություն	trust	0.805
faithful	հավատարիմ	trust	0.797
sincere	անկեղծ	trust	0.797
responsible	պատասխանատու	trust	0.789
partnership	գործընկերություն	trust	0.789
true	NO TRANSLATION	trust	0.789
wisdom	իմաստություն	trust	0.789
oath	երդում	trust	0.781
verification	ստուգում	trust	0.781
vow	երդում	trust	0.781
cooperative	կոոպերատիվ	trust	0.781
respectable	հարգելի	trust	0.773
credible	վստահելի	trust	0.773
hero	հերոս	trust	0.773
sisterhood	քույրիկություն	trust	0.773
promise	խոստումը	trust	0.773
verified	ստուգված	trust	0.773
qualified	որակյալ	trust	0.766
respected	հարգված	trust	0.766
authentication	վավերացում	trust	0.766
compassion	կարեկցանք	trust	0.759
reputable	հեղինակավոր	trust	0.758
safekeeping	պահպանում	trust	0.758
reliability	հուսալիություն	trust	0.758
moral	բարոյական	trust	0.758
love	Սեր	trust	0.758
trusts	NO TRANSLATION	trust	0.758
approval	հաստատում	trust	0.758
stable	կայուն	trust	0.750
friend	ընկեր	trust	0.750
genuine	իսկական	trust	0.750
friendships	NO TRANSLATION	trust	0.750
competence	իրավասություն	trust	0.750
loyal	հավատարիմ	trust	0.750
ally	դաշնակից	trust	0.750
safeguard	պահպանում	trust	0.750
companion	ուղեկիցը	trust	0.750
advised	խորհուրդ տվեց	trust	0.750
authentic	իսկական	trust	0.750
respect	հարգանք	trust	0.750
accepting	NO TRANSLATION	trust	0.742
freedom	ազատություն	trust	0.742
proven	ապացուցված	trust	0.742
respects	հարգանքով	trust	0.742
faith	հավատք	trust	0.742
wholesome	առողջարար	trust	0.742
heartfelt	սրտանց	trust	0.734
unification	միավորում	trust	0.734
protecting	պաշտպանություն	trust	0.734
reassurance	հավաստիացում	trust	0.734
admirable	անսպասելի	trust	0.734
trustee	հոգաբարձու	trust	0.734
supporter	աջակցող	trust	0.734
confirmation	հաստատում	trust	0.734
respectful	հարգալից	trust	0.734
alliance	դաշինք	trust	0.727
equality	հավասարություն	trust	0.727
friendship	բարեկամություն	trust	0.727
agreement	պայմանագիրը	trust	0.727
fact	փաստը	trust	0.727
confident	վստահ	trust	0.727
confidentially	NO TRANSLATION	trust	0.727
believing	հավատալով	trust	0.727
partners	NO TRANSLATION	trust	0.727
excellence	գերազանցություն	trust	0.727
credential	հավատարմագրային փաստաթուղթ	trust	0.727
closeness	մոտեցումը	trust	0.719
authenticate	վավերացնելու համար	trust	0.719
intelligence	խելք	trust	0.719
virtue	առաքինություն	trust	0.719
honored	հարգված	trust	0.719
virtuous	առաքինի	trust	0.719
kindred	սերունդ	trust	0.719
charitable	բարեգործական	trust	0.711
dedication	նվիրվածություն	trust	0.711
guarantee	երաշխիք	trust	0.711
cooperation	համագործակցություն	trust	0.711
creditable	NO TRANSLATION	trust	0.711
consistency	հետեւողականություն	trust	0.711
allegiance	հավատարմություն	trust	0.711
cooperating	համագործակցելով	trust	0.711
straightforward	ուղղակի	trust	0.711
determination	որոշումը	trust	0.711
justice	արդարություն	trust	0.711
sanctuary	սրբավայր	trust	0.703
nurture	դաստիարակություն	trust	0.703
innocent	անմեղ	trust	0.703
admire	հիանում	trust	0.703
assurance	հավաստիացում	trust	0.703
morality	բարոյականությունը	trust	0.703
prepared	պատրաստված	trust	0.703
friendliness	բարեկամություն	trust	0.703
reliable	հուսալի	trust	0.703
mentor	ուսուցիչ	trust	0.703
guardianship	հովանավորություն	trust	0.703
fulfilled	կատարեց	trust	0.703
reverence	հարգանք	trust	0.703
proof	ապացույց	trust	0.703
admiration	հիացմունքով	trust	0.703
mother	մայրը	trust	0.703
protected	պաշտպանված	trust	0.703
motherhood	մայրություն	trust	0.703
marriage	ամուսնություն	trust	0.695
skillful	հմուտ	trust	0.695
indestructible	անխորտակելի	trust	0.695
guardian	խնամակալին	trust	0.695
accountable	հաշվետու	trust	0.695
courage	քաջություն	trust	0.695
bodyguard	թիկնապահ	trust	0.695
agreeable	հաճելի	trust	0.695
scientist	գիտնական	trust	0.695
allied	դաշնակից	trust	0.695
compassionate	կարեկցող	trust	0.695
humanitarian	մարդասիրական	trust	0.695
approving	հաստատելով	trust	0.695
united	միավորված	trust	0.695
pact	պակտի	trust	0.695
certified	վավերացված	trust	0.695
morals	բարոյականությունը	trust	0.695
esteem	հարգանք	trust	0.688
secure	անվտանգ	trust	0.688
perfection	կատարելություն	trust	0.688
guidance	առաջնորդություն	trust	0.688
competent	իրավասու	trust	0.688
authenticity	վավերականություն	trust	0.688
valor	NO TRANSLATION	trust	0.688
justifiable	արդարացված	trust	0.688
humanity	մարդկությանը	trust	0.688
solidity	հաստությունը	trust	0.688
adviser	խորհրդական	trust	0.688
pledge	գրավ	trust	0.688
believed	հավատացին	trust	0.688
understanding	ըմբռնումը	trust	0.688
monogamy	մոնոգամիա	trust	0.688
expertise	փորձագիտություն	trust	0.680
diplomatic	դիվանագիտական	trust	0.680
confidential	գաղտնի	trust	0.680
hope	հույս	trust	0.680
protector	պաշտպան	trust	0.680
agreeing	համաձայնեցնելով	trust	0.680
diligence	ջանասիրություն	trust	0.680
official	պաշտոնյան	trust	0.680
affirm	հաստատում	trust	0.680
indivisible	անբաժանելի	trust	0.680
grandfather	պապը	trust	0.680
humble	խոնարհ	trust	0.680
strongest	NO TRANSLATION	trust	0.680
advocacy	քարոզչություն	trust	0.680
elders	երեցներ	trust	0.680
goodness	բարություն	trust	0.680
commendable	գովելի	trust	0.680
inspire	ոգեշնչեք	trust	0.680
approve	հաստատում	trust	0.680
confide	վստահիր	trust	0.680
professional	պրոֆեսիոնալ	trust	0.680
familiarity	ծանոթություն	trust	0.680
leader	առաջնորդը	trust	0.680
confirmed	հաստատեց	trust	0.680
acceptance	ընդունում	trust	0.680
benevolence	բարեգործություն	trust	0.672
dignity	արժանապատվությունը	trust	0.672
harmoniously	ներդաշնակորեն	trust	0.672
mastery	վարպետություն	trust	0.672
unwavering	անսասան	trust	0.672
accredited	հավատարմագրված	trust	0.672
healing	բուժում	trust	0.672
encyclopedia	հանրագիտարան	trust	0.672
accepted	NO TRANSLATION	trust	0.672
sanctify	սրբացնել	trust	0.672
cohesive	խառնաշփոթ	trust	0.672
covenant	ուխտը	trust	0.672
believes	NO TRANSLATION	trust	0.672
faultless	անթերի	trust	0.672
safe	անվտանգ	trust	0.672
intelligent	խելացի	trust	0.672
merit	արժանիք	trust	0.664
impeccable	անբասիր	trust	0.664
affirmatively	դրականորեն	trust	0.664
spiritual	հոգեւոր	trust	0.664
advocate	փաստաբան	trust	0.664
team	թիմը	trust	0.664
heroic	հերոսական	trust	0.664
communicate	շփվել	trust	0.664
disciple	աշակերտ	trust	0.664
expert	փորձագետ	trust	0.664
proficient	հմուտ	trust	0.664
specialist	մասնագետ	trust	0.664
ambassador	Դեսպան	trust	0.664
accept	ընդունել	trust	0.664
attestation	ատեստավորում	trust	0.664
supporting	աջակցություն	trust	0.664
reliance	հուսալիություն	trust	0.664
authority	իշխանությունը	trust	0.664
accountability	պատասխանատվություն	trust	0.664
guidebook	ուղեցույց	trust	0.664
fulfillment	իրագործում	trust	0.664
strengthening	ամրապնդումը	trust	0.661
familiar	ծանոթ	trust	0.656
facts	փաստեր	trust	0.656
achieve	հասնել	trust	0.656
warranty	երաշխիք	trust	0.656
structure	կառուցվածքը	trust	0.656
steadfast	կայուն	trust	0.656
favorable	բարենպաստ	trust	0.656
counsel	խորհրդատվություն	trust	0.656
