word	Sinhala (Sinhalese)-si	emotion	emotion-intensity-score
intelligence	බුද්ධිය	trust	0.719
virtue	ගුණධර්මයකි	trust	0.719
honored	ගෞරවාන්විතයි	trust	0.719
virtuous	ධාර්මික ය	trust	0.719
kindred	නෑදෑයෙකි	trust	0.719
charitable	පුණ්යායතන	trust	0.711
dedication	කැපවීම	trust	0.711
guarantee	සහතිකය	trust	0.711
cooperation	සහයෝගිතාවයි	trust	0.711
creditable	නරකයි	trust	0.711
consistency	අනුකූලතාව	trust	0.711
allegiance	පක්ෂපාතිත්වය	trust	0.711
cooperating	සහයෝගී වේ	trust	0.711
straightforward	සෘජු ය	trust	0.711
determination	අධිෂ්ඨානයයි	trust	0.711
justice	යුක්තිය	trust	0.711
sanctuary	අභය භූමියක්	trust	0.703
nurture	පෝෂණය කරන්න	trust	0.703
innocent	අහිංසක	trust	0.703
admire	අගය කරනවා	trust	0.703
assurance	සහතිකයක්	trust	0.703
morality	සදාචාරය	trust	0.703
prepared	සූදානම්	trust	0.703
friendliness	කදිමයි	trust	0.703
reliable	විශ්වසනීයයි	trust	0.703
mentor	උපදේශකයෙකි	trust	0.703
guardianship	භාරකාරත්වය	trust	0.703
fulfilled	ඉටු වේ	trust	0.703
reverence	ගෞරවය	trust	0.703
proof	සාක්ෂි	trust	0.703
admiration	ප්රශංසා කිරීම	trust	0.703
mother	මව	trust	0.703
protected	ආරක්ෂා කර ඇත	trust	0.703
motherhood	මාතෘත්වය	trust	0.703
marriage	විවාහ	trust	0.695
skillful	දක්ෂයි	trust	0.695
indestructible	නුසුදුසු ය	trust	0.695
guardian	භාරකරුවා	trust	0.695
accountable	ගණන් දිය යුතුය	trust	0.695
courage	ධෛර්යය	trust	0.695
bodyguard	ආරක්ෂකයෙක්	trust	0.695
agreeable	එකඟ විය හැකි	trust	0.695
scientist	විද්යාඥයෙක්	trust	0.695
allied	අනුබද්ධිත ය	trust	0.695
compassionate	දයානුකම්පිත ය	trust	0.695
humanitarian	මානුෂිකවයි	trust	0.695
approving	අනුමත කරයි	trust	0.695
united	එක්සත්	trust	0.695
pact	ගිවිසුමයි	trust	0.695
certified	සහතික කර ඇත	trust	0.695
morals	සදාචාරය	trust	0.695
esteem	ගෞරවය	trust	0.688
secure	ආරක්ෂිතයි	trust	0.688
perfection	පරිපූර්ණත්වය	trust	0.688
guidance	මඟ පෙන්වීමයි	trust	0.688
competent	දක්ෂයි	trust	0.688
authenticity	අව්යාජත්වය	trust	0.688
valor	NO TRANSLATION	trust	0.688
justifiable	සාධාරණයි	trust	0.688
humanity	මානව වර්ගයා	trust	0.688
solidity	ඝනත්වයයි	trust	0.688
adviser	උපදේශකයෙකි	trust	0.688
pledge	පොරොන්දුවයි	trust	0.688
believed	විශ්වාස කළා	trust	0.688
understanding	අවබෝධය	trust	0.688
monogamy	ඒකීයයි	trust	0.688
expertise	විශේෂඥතාවයකි	trust	0.680
diplomatic	රාජ්යතාන්ත්රික	trust	0.680
confidential	රහස්ය	trust	0.680
hope	බලාපොරොත්තුව	trust	0.680
protector	ආරක්ෂකයෙක්	trust	0.680
agreeing	එකඟ වෙමි	trust	0.680
diligence	වෙහෙස නොබලා කටයුතු කිරීම	trust	0.680
official	නිල	trust	0.680
affirm	තහවුරු කරන්න	trust	0.680
indivisible	බෙදිය නොහැකි ය	trust	0.680
grandfather	සීයා	trust	0.680
humble	නිහතමානී	trust	0.680
strongest	NO TRANSLATION	trust	0.680
advocacy	වෙනුවෙන් පෙනී සිටියේය	trust	0.680
elders	වැඩිමහල්ලන්	trust	0.680
goodness	යහපත්කම	trust	0.680
commendable	ප්රශංසනීයයි	trust	0.680
inspire	ආස්වාදය	trust	0.680
approve	අනුමත කරයි	trust	0.680
confide	විශ්වාස කරන්න	trust	0.680
professional	වෘත්තිකයෙකි	trust	0.680
familiarity	සුහදතාව	trust	0.680
leader	නායක	trust	0.680
confirmed	තහවුරු කර ඇත	trust	0.680
acceptance	පිළිගැනීමයි	trust	0.680
benevolence	දයාවකි	trust	0.672
dignity	ගරුත්වය	trust	0.672
harmoniously	එකඟව ඇත	trust	0.672
mastery	ව්යාකූලත්වය	trust	0.672
unwavering	නොසැලෙන	trust	0.672
accredited	ප්රතීතනය කර ඇත	trust	0.672
healing	සුව කිරීම	trust	0.672
encyclopedia	විශ්වකෝෂයකි	trust	0.672
accepted	NO TRANSLATION	trust	0.672
sanctify	කැපවෙනවා	trust	0.672
cohesive	බැඳී පවතී	trust	0.672
covenant	ගිවිසුම	trust	0.672
believes	NO TRANSLATION	trust	0.672
faultless	නිෂ්ඵල ය	trust	0.672
safe	ආරක්ෂිතයි	trust	0.672
intelligent	බුද්ධිමත්	trust	0.672
merit	කුසලතා	trust	0.664
impeccable	පරිපූර්ණයි	trust	0.664
affirmatively	ස්ථීරවම	trust	0.664
spiritual	ආත්මිකයි	trust	0.664
advocate	උද්ඝෝෂකයෙක්	trust	0.664
team	කණ්ඩායම	trust	0.664
heroic	වීරෝදාර ය	trust	0.664
communicate	සන්නිවේදනය කරන්න	trust	0.664
disciple	ගෝලයායි	trust	0.664
expert	විශේෂඥයෙක්	trust	0.664
proficient	ප්රවීණතාවය	trust	0.664
specialist	විශේෂඥයෙක්	trust	0.664
ambassador	තානාපති	trust	0.664
accept	පිළිගන්නවා	trust	0.664
attestation	සහතික කිරීම	trust	0.664
supporting	සහයෝගය දක්වයි	trust	0.664
reliance	රඳා පවතියි	trust	0.664
authority	අධිකාරිය	trust	0.664
accountability	වගකීමයි	trust	0.664
guidebook	මාර්ගෝපදේශය	trust	0.664
fulfillment	ඉටුවීමකි	trust	0.664
strengthening	ශක්තිමත් කරමි	trust	0.661
familiar	හුරුපුරුදුයි	trust	0.656
facts	කරුණු	trust	0.656
achieve	සාක්ෂාත් කර ගන්න	trust	0.656
warranty	වගකීමයි	trust	0.656
structure	ව්යුහය	trust	0.656
steadfast	ස්ථීරවම	trust	0.656
favorable	හිතකරයි	trust	0.656
counsel	උපදෙස්	trust	0.656
relationship	සම්බන්ධතාවය	trust	0.656
scientific	විද්යාත්මක වේ	trust	0.656
gentleman	මහත්වරුනි	trust	0.656
strength	ශක්තිය	trust	0.656
elder	වැඩිමහල්ලෙක්	trust	0.656
supports	NO TRANSLATION	trust	0.656
holiness	ශුද්ධකම	trust	0.656
excellent	විශිෂ්ටයි	trust	0.656
proficiency	ප්රවීණතාවය	trust	0.656
constancy	අඛණ්ඩතාව	trust	0.656
defended	ආරක්ෂා කලේය	trust	0.656
accepts	NO TRANSLATION	trust	0.648
rely	විශ්වාස කරන්න	trust	0.648
heroism	වීරත්වය	trust	0.648
peaceful	සාමකාමී	trust	0.648
competency	ප්රවීණතාවය	trust	0.648
assuredly	නිසැකවම	trust	0.648
brother	සහෝදරයා	trust	0.648
counselor	උපදේශකයෙකි	trust	0.648
successful	සාර්ථක	trust	0.648
unconditionally	NO TRANSLATION	trust	0.648
protective	ආරක්ෂිතයි	trust	0.648
saint	සාන්තුවරයා	trust	0.648
harmony	සංහිඳියාව	trust	0.648
matrimony	විවාහ විය	trust	0.648
noble	උච්චයි	trust	0.648
inspiration	ආශ්වාදනයයි	trust	0.648
academic	ශාස්ත්රාලිකයෙක්	trust	0.648
assist	උදව් කරන්න	trust	0.648
agreed	එකඟ විය	trust	0.648
uphold	සුරකිනු ඇත	trust	0.648
comrade	සහෝදරයා	trust	0.648
lovable	ආදරණීයයි	trust	0.648
advisable	යෝග්ය වේ	trust	0.648
solidarity	සහයෝගීතාව	trust	0.648
worthy	වටිනවා	trust	0.643
durability	කල්පැවැත්මයි	trust	0.641
coexist	එකට ජීවත් වෙනවා	trust	0.641
assure	සහතික කරන්න	trust	0.641
establish	ස්ථාපිත කරන්න	trust	0.641
benefactor	යහපත උදෙසාය	trust	0.641
relationships	NO TRANSLATION	trust	0.641
leading	නායකත්වය දරයි	trust	0.641
loving	ආදරණීයයි	trust	0.641
teacher	ගුරු	trust	0.641
judiciary	අධිකරණයයි	trust	0.641
conscientious	හෘද සාක්ෂියකි	trust	0.641
confidence	විශ්වාසය	trust	0.641
lawful	නීත්යානුකූලයි	trust	0.641
mamma	NO TRANSLATION	trust	0.641
ordained	පැවිදි විය	trust	0.641
champion	ශූරතාවය	trust	0.641
unity	සමගිය	trust	0.641
legal	නීතිමය	trust	0.641
kind	කරුණාවන්තයි	trust	0.641
credence	විශ්වසනීයත්වය	trust	0.641
real	සැබෑ	trust	0.641
doctor	වෛද්යවරිය	trust	0.641
intimate	කිට්ටු	trust	0.634
hopeful	බලාපොරොත්තුවෙනවා	trust	0.633
fortitude	නොසැලකිලිමත්කම	trust	0.633
physician	වෛද්යවරයෙක්	trust	0.633
brotherly	සහෝදර සහෝදරියන්	trust	0.633
aspiration	අපේක්ෂාවයි	trust	0.633
convincing	ඒත්තු ගැන්වීමයි	trust	0.633
sanctification	පවිත්ර කිරීමයි	trust	0.633
deepest	NO TRANSLATION	trust	0.633
homage	වැඳ පුදා ගනී	trust	0.633
courageous	ධෛර්ය සම්පන්නව	trust	0.633
soundness	ශක්තිමත් බවකි	trust	0.633
legitimacy	නීත්යානුකූල බවකි	trust	0.633
endorse	අනුමත කරයි	trust	0.633
fidelity	භක්තියයි	trust	0.633
bless	ආශීර්වාදයක්	trust	0.633
judicial	අධිකරණ	trust	0.633
important	වැදගත්	trust	0.633
saintly	ශාන්තුවරයයි	trust	0.633
conscience	හෘදය සාක්ෂිය	trust	0.633
therapeutic	චිකිත්සක	trust	0.633
authorize	අවසරලත්	trust	0.633
devotional	බැතිමතුන් ය	trust	0.633
practiced	පිළිපදින්න	trust	0.633
backbone	කොඳු නාරටිය	trust	0.633
approved	අනුමත කර ඇත	trust	0.633
evident	පැහැදිලි ය	trust	0.625
encourage	ධෛර්යමත් කරන්න	trust	0.625
caretaker	භාරකරුවා	trust	0.625
regard	සම්බන්ධයෙන්	trust	0.625
angel	දේවදූතයෙක්	trust	0.625
engaged	නිරතව සිටී	trust	0.625
blessing	ආශීර්වාදයක්	trust	0.625
professorship	මහාචාර්ය ධුරයයි	trust	0.625
majestic	දැවැන්තය	trust	0.625
communication	සන්නිවේදන	trust	0.625
purify	පිරිසිදුයි	trust	0.625
authorization	අවසරය	trust	0.625
wonderful	පුදුමයි	trust	0.625
achievement	ජයග්රහණයකි	trust	0.625
fireman	ගිනි නිවන භටයෙක්	trust	0.625
certify	සහතික කරන්න	trust	0.625
civilized	ශිෂ්ට සම්පන්නයි	trust	0.625
profound	ප්රගාඪ වේ	trust	0.625
accurate	නිවැරදි	trust	0.625
assured	සහතිකයි	trust	0.625
positivity	ධනාත්මක බව	trust	0.625
beliefs	NO TRANSLATION	trust	0.625
good	යහපත	trust	0.617
absolution	විවාදය	trust	0.617
commend	ප්රශංසා කරනවා	trust	0.617
cherish	ආදරයෙන් රැකබලා ගන්න	trust	0.617
fundamental	මූලික	trust	0.617
advice	උපදෙස්	trust	0.617
objective	අරමුණ	trust	0.617
optimism	සුභවාදී හැඟීමක්	trust	0.617
testament	සාක්ෂියක්	trust	0.617
qualities	ගුණාංග	trust	0.617
haven	පාරාදීසයකි	trust	0.617
heroine	හෙරොයින්	trust	0.617
constantly	නිරන්තරයෙන්	trust	0.617
appreciation	අගය කිරීමක්	trust	0.617
triumphant	ජයග්රාහී විය	trust	0.617
accord	එකඟතාවය	trust	0.617
reassure	සහතිකයි	trust	0.617
truce	සටන් විරාමයක්	trust	0.617
thoughtful	කල්පනාකාරීයි	trust	0.617
teach	ඉගැන්විය යුතුය	trust	0.617
god	දෙවි	trust	0.617
corroborate	සනාථ කරයි	trust	0.617
believer	ඇදහිලිවන්තයෙකි	trust	0.617
unimpeachable	නිදොස් ය	trust	0.617
surety	සහතිකය	trust	0.617
attentive	අවධානයෙන්	trust	0.617
gospel	ශුභාරංචිය	trust	0.617
bedrock	නායයාමකි	trust	0.617
approvement	අනුමත කිරීම	trust	0.617
planning	සැලසුම්	trust	0.617
rational	තර්කානුකූලයි	trust	0.617
passionate	උද්වේගකරයි	trust	0.617
happy	සතුටු	trust	0.609
babysitter	ආරක්ෂකයෙක්	trust	0.609
brilliant	දක්ෂයි	trust	0.609
praise	ප්රශංසා	trust	0.609
