word	Nepali-ne	emotion	emotion-intensity-score
inviting	निमन्त्रणा	surprise	0.289
greeting	नमस्कार	surprise	0.289
candid	उम्मेदवार	surprise	0.281
resignation	इस्तीफा	surprise	0.281
trip	यात्रा	surprise	0.281
accolade	उकालो	surprise	0.281
labor	श्रम	surprise	0.281
stare	घट्छ	surprise	0.273
glimmer	चमकदार	surprise	0.266
invite	आमन्त्रण	surprise	0.266
somatic	केहि	surprise	0.266
admire	प्रशंसा गर्नुहोस्	surprise	0.266
immerse	विपरित	surprise	0.266
festival	उत्सव	surprise	0.266
mimicry	उदास	surprise	0.266
compensate	क्षतिपूर्ति	surprise	0.266
insolvency	असुविधा	surprise	0.266
playful	चंचल	surprise	0.266
complement	पूरै	surprise	0.258
receiving	प्राप्त	surprise	0.258
hypothesis	परिकल्पना	surprise	0.258
laugh	हँसिलो	surprise	0.258
chuckle	चकलेट	surprise	0.258
honeymoon	हनीमून	surprise	0.250
marry	विवाह गर	surprise	0.242
independence	स्वतन्त्रता	surprise	0.242
opera	ओपेरा	surprise	0.242
pleasant	सुखद	surprise	0.242
rhythmical	rhythmical	surprise	0.234
assessment	मूल्यांकन	surprise	0.234
hopeful	आशावादी	surprise	0.234
trophy	ट्रफी	surprise	0.234
holiness	पवित्रता	surprise	0.234
chant	चैंट	surprise	0.234
leave	छोड	surprise	0.234
procession	प्रसोधन	surprise	0.227
placard	सादर	surprise	0.227
deal	सम्झौता	surprise	0.227
cherish	चिसो	surprise	0.219
good	राम्रो	surprise	0.219
shopping	खरीदारी	surprise	0.219
musical	संगीत	surprise	0.219
shell	शेल	surprise	0.211
dawn	बिहान	surprise	0.211
simplify	सरल बनाउनुहोस्	surprise	0.211
purity	शुद्धता	surprise	0.203
nullify	नलटाउनुहोस्	surprise	0.203
money	पैसा	surprise	0.203
sweet	मीठो	surprise	0.203
morals	नैतिक	surprise	0.203
synchronize	सिङ्क्रोनाइज गर्नुहोस्	surprise	0.195
preservative	संरक्षक	surprise	0.195
humanitarian	मानवअधिकार	surprise	0.195
unfulfilled	असुरक्षित	surprise	0.195
precious	कीमती	surprise	0.195
obliging	अनिवार्य छ	surprise	0.188
singularly	एकल	surprise	0.188
foresee	foresee	surprise	0.180
pray	प्रार्थना गर्नु	surprise	0.180
graduation	स्नातक	surprise	0.180
lovely	सुन्दर	surprise	0.180
sun	सूर्य	surprise	0.172
art	कला	surprise	0.172
mouth	मुख	surprise	0.172
youth	युवाहरू	surprise	0.172
thirst	तिर्खा	surprise	0.172
young	जवान	surprise	0.164
goodness	शुभकामना	surprise	0.164
overdue	overdue	surprise	0.156
visor	भिसा	surprise	0.156
practiced	अभ्यास गरियो	surprise	0.156
latent	छोटो	surprise	0.156
loyal	वफादार	surprise	0.148
expect	आशा	surprise	0.148
destination	गन्तव्य	surprise	0.148
wireless	वायरलेस	surprise	0.148
quote	उद्धरण गर्नुहोस्	surprise	0.141
slush	ढिलो	surprise	0.141
infant	शिशु	surprise	0.141
cream	क्रीम	surprise	0.141
playground	खेलकुद	surprise	0.133
organization	संगठन	surprise	0.125
teach	सिकाउनु	surprise	0.125
vote	मतदान गर्नुहोस्	surprise	0.125
smile	मुस्कान	surprise	0.117
weight	वजन	surprise	0.117
dolphin	डल्फिन	surprise	0.117
sisterhood	विस्फोटक	surprise	0.109
cable	केबल	surprise	0.109
sunny	sunny	surprise	0.102
steady	स्थिर	surprise	0.094
leisure	अवकाश	surprise	0.086
peaceful	शान्त	surprise	0.086
spa	स्पा	surprise	0.086
tree	रूख	surprise	0.078
picnic	बनभोज	surprise	0.078
worm	worm	surprise	0.055
truthfulness	सत्यता	trust	0.906
trusted	NO TRANSLATION	trust	0.883
trustworthy	विश्वसनीय	trust	0.867
honest	ईमानदार	trust	0.844
honesty	ईमानदारी	trust	0.844
honor	सम्मान	trust	0.844
truth	सत्य	trust	0.844
truthful	सच्चा	trust	0.836
trusting	भरोसा गर्दै	trust	0.836
brotherhood	भ्रातृत्व	trust	0.820
entrust	दर्ता गर्नुहोस्	trust	0.812
committed	प्रतिबद्ध	trust	0.805
integrity	ईमानदारी	trust	0.805
loyalty	वफादारी	trust	0.805
honorable	माननीय	trust	0.805
credibility	विश्वसनीयता	trust	0.805
trust	विश्वास गर्नुहोस्	trust	0.805
faithful	वफादार	trust	0.797
sincere	ईमानदार	trust	0.797
responsible	जिम्मेवार	trust	0.789
partnership	भागीदारी	trust	0.789
true	NO TRANSLATION	trust	0.789
wisdom	बुद्धि	trust	0.789
oath	शपथ	trust	0.781
verification	प्रमाणिकरण	trust	0.781
vow	वाह	trust	0.781
cooperative	सहकारी	trust	0.781
respectable	सम्मानजनक	trust	0.773
credible	विश्वसनीय	trust	0.773
hero	नायक	trust	0.773
sisterhood	विस्फोटक	trust	0.773
promise	प्रतिज्ञा	trust	0.773
verified	प्रमाणित	trust	0.773
qualified	योग्य	trust	0.766
respected	सम्मानित	trust	0.766
authentication	प्रमाणीकरण	trust	0.766
compassion	दयालु	trust	0.759
reputable	सम्मानित	trust	0.758
safekeeping	safekeeping	trust	0.758
reliability	विश्वसनीयता	trust	0.758
moral	नैतिक	trust	0.758
love	माया	trust	0.758
trusts	NO TRANSLATION	trust	0.758
approval	अनुमोदन	trust	0.758
stable	स्थिर	trust	0.750
friend	मित्र	trust	0.750
genuine	वास्तविक	trust	0.750
friendships	NO TRANSLATION	trust	0.750
competence	क्षमता	trust	0.750
loyal	वफादार	trust	0.750
ally	सहयोगी	trust	0.750
safeguard	सुरक्षित राख्नुहोस्	trust	0.750
companion	साथी	trust	0.750
advised	सल्लाह दिए	trust	0.750
authentic	प्रामाणिक	trust	0.750
respect	आदर	trust	0.750
accepting	NO TRANSLATION	trust	0.742
freedom	स्वतन्त्रता	trust	0.742
proven	सिद्ध	trust	0.742
respects	आदर गर्दछ	trust	0.742
faith	विश्वास	trust	0.742
wholesome	सुन्दर	trust	0.742
heartfelt	हार्दिक	trust	0.734
unification	एकीकरण	trust	0.734
protecting	सुरक्षा	trust	0.734
reassurance	आश्वासन	trust	0.734
admirable	प्रशंसनीय	trust	0.734
trustee	ट्रफी	trust	0.734
supporter	समर्थक	trust	0.734
confirmation	पुष्टिकरण	trust	0.734
respectful	सम्मानजनक	trust	0.734
alliance	गठबन्धन	trust	0.727
equality	समानता	trust	0.727
friendship	मित्रता	trust	0.727
agreement	सम्झौता	trust	0.727
fact	वास्तवमा	trust	0.727
confident	विश्वास	trust	0.727
confidentially	NO TRANSLATION	trust	0.727
believing	विश्वास	trust	0.727
partners	NO TRANSLATION	trust	0.727
excellence	उत्कृष्टता	trust	0.727
credential	प्रमाणपत्र	trust	0.727
closeness	निकटता	trust	0.719
authenticate	प्रमाणित गर्नुहोस्	trust	0.719
intelligence	खुफिया	trust	0.719
virtue	गुण	trust	0.719
honored	सम्मानित	trust	0.719
virtuous	असल	trust	0.719
kindred	दयालु	trust	0.719
charitable	धर्मार्थ	trust	0.711
dedication	समर्पण	trust	0.711
guarantee	ग्यारेन्टी	trust	0.711
cooperation	सहयोग	trust	0.711
creditable	क्रेडिट	trust	0.711
consistency	स्थिरता	trust	0.711
allegiance	निष्ठा	trust	0.711
cooperating	सहयोग	trust	0.711
straightforward	सीधा	trust	0.711
determination	दृष्टान्त	trust	0.711
justice	न्याय	trust	0.711
sanctuary	sanctuary	trust	0.703
nurture	पोषण	trust	0.703
innocent	निर्दोष	trust	0.703
admire	प्रशंसा गर्नुहोस्	trust	0.703
assurance	आश्वासन	trust	0.703
morality	नैतिकता	trust	0.703
prepared	तयार	trust	0.703
friendliness	मित्रता	trust	0.703
reliable	विश्वसनीय	trust	0.703
mentor	संरक्षक	trust	0.703
guardianship	अभिभावक	trust	0.703
fulfilled	पूरा भयो	trust	0.703
reverence	ईमानदारी	trust	0.703
proof	प्रमाण	trust	0.703
admiration	प्रशंसा	trust	0.703
mother	आमा	trust	0.703
protected	सुरक्षित	trust	0.703
motherhood	मातृत्व	trust	0.703
marriage	विवाह	trust	0.695
skillful	कुशल	trust	0.695
indestructible	अनियमित	trust	0.695
guardian	संरक्षक	trust	0.695
accountable	उत्तरदायी	trust	0.695
courage	साहस	trust	0.695
bodyguard	अंगरक्षक	trust	0.695
agreeable	सहमत	trust	0.695
scientist	वैज्ञानिक	trust	0.695
allied	सहयोगी	trust	0.695
compassionate	दयालु	trust	0.695
humanitarian	मानवअधिकार	trust	0.695
approving	अनुमोदन गर्दै	trust	0.695
united	एकीकृत	trust	0.695
pact	सम्झौता	trust	0.695
certified	प्रमाणित	trust	0.695
morals	नैतिक	trust	0.695
esteem	सम्मान	trust	0.688
secure	सुरक्षित	trust	0.688
perfection	पूर्णता	trust	0.688
guidance	निर्देशन	trust	0.688
competent	सक्षम	trust	0.688
authenticity	प्रामाणिकता	trust	0.688
valor	NO TRANSLATION	trust	0.688
justifiable	उचित	trust	0.688
humanity	मानवता	trust	0.688
solidity	दृढता	trust	0.688
adviser	सल्लाहकार	trust	0.688
pledge	प्रतिज्ञा	trust	0.688
believed	विश्वास	trust	0.688
understanding	बुझ्न	trust	0.688
monogamy	monogamy	trust	0.688
expertise	विशेषज्ञता	trust	0.680
diplomatic	राजनयिक	trust	0.680
confidential	गोप्य	trust	0.680
hope	आशा छ	trust	0.680
protector	रक्षक	trust	0.680
agreeing	सहमत हुनुहोस्	trust	0.680
diligence	परिश्रम	trust	0.680
official	आधिकारिक	trust	0.680
affirm	पुष्टि गर्नुहोस्	trust	0.680
indivisible	अयोग्य	trust	0.680
grandfather	दादा	trust	0.680
humble	विनम्र	trust	0.680
strongest	NO TRANSLATION	trust	0.680
advocacy	वकालत	trust	0.680
elders	एल्डरहरू	trust	0.680
goodness	शुभकामना	trust	0.680
commendable	प्रशंसनीय	trust	0.680
inspire	प्रेरणा	trust	0.680
approve	अनुमोदन गर्नुहोस्	trust	0.680
confide	बन्द गर्नुहोस्	trust	0.680
professional	व्यावसायिक	trust	0.680
familiarity	पहिचान	trust	0.680
leader	नेता	trust	0.680
confirmed	पुष्टि भयो	trust	0.680
acceptance	स्वीकृति	trust	0.680
benevolence	बेपत्ता	trust	0.672
dignity	सम्मान	trust	0.672
harmoniously	समानुपातिक रूपमा	trust	0.672
mastery	मालिक	trust	0.672
unwavering	असहमत	trust	0.672
accredited	मान्यता प्राप्त	trust	0.672
healing	उपचार	trust	0.672
encyclopedia	विश्वकोश	trust	0.672
accepted	NO TRANSLATION	trust	0.672
sanctify	पवित्र	trust	0.672
cohesive	कोलोसेटिव	trust	0.672
covenant	करार	trust	0.672
believes	NO TRANSLATION	trust	0.672
faultless	गल्ती	trust	0.672
safe	सुरक्षित	trust	0.672
intelligent	बुद्धिमान	trust	0.672
merit	योग्यता	trust	0.664
impeccable	निष्पक्ष	trust	0.664
affirmatively	सकारात्मक रूपमा	trust	0.664
spiritual	आध्यात्मिक	trust	0.664
advocate	अधिवक्ता	trust	0.664
team	टोली	trust	0.664
heroic	नायक	trust	0.664
communicate	कुराकानी गर्नुहोस्	trust	0.664
disciple	चेला	trust	0.664
expert	विशेषज्ञ	trust	0.664
proficient	कुशल	trust	0.664
specialist	विशेषज्ञ	trust	0.664
ambassador	Ambassador	trust	0.664
accept	स्वीकार गर्नुहोस्	trust	0.664
attestation	सत्यापन	trust	0.664
supporting	समर्थन	trust	0.664
reliance	रिलायंस	trust	0.664
authority	प्राधिकरण	trust	0.664
accountability	जवाबदेही	trust	0.664
guidebook	गाइडबुक	trust	0.664
fulfillment	पूर्ति	trust	0.664
strengthening	बलियो बनाउन	trust	0.661
familiar	परिचित	trust	0.656
facts	तथ्यहरू	trust	0.656
achieve	प्राप्त गर्नुहोस्	trust	0.656
warranty	वारंटी	trust	0.656
structure	संरचना	trust	0.656
steadfast	स्थिर	trust	0.656
favorable	अनुकूल	trust	0.656
counsel	सल्लाह	trust	0.656
relationship	सम्बन्ध	trust	0.656
scientific	वैज्ञानिक	trust	0.656
