word	Gujarati-gu	emotion	emotion-intensity-score
generosity	ઉદારતા	trust	0.594
vigilance	તકેદારી	trust	0.594
endowment	એન્ડોવમેન્ટ	trust	0.594
council	પરિષદ	trust	0.594
sweetheart	પ્રેમિકા	trust	0.589
attest	પ્રમાણિત	trust	0.586
prestige	પ્રતિષ્ઠા	trust	0.586
serene	શાંત	trust	0.586
unfailing	અશક્ય	trust	0.586
testimony	જુબાની	trust	0.586
checklist	ચેકલિસ્ટ	trust	0.586
inheritance	વારસા	trust	0.586
monk	સાધુ	trust	0.586
godly	ઈશ્વરી કાયદા અનુસાર	trust	0.586
compliance	પાલન	trust	0.586
rooted	જળવાયેલી	trust	0.586
constitutional	બંધારણીય	trust	0.586
conservation	સંરક્ષણ	trust	0.586
bylaw	બાયલો	trust	0.586
helper	મદદગાર	trust	0.586
joyful	આનંદી	trust	0.586
collectively	સામૂહિક રીતે	trust	0.586
meritorious	પ્રશંસાપાત્ર	trust	0.586
acclaim	પ્રશંસા	trust	0.586
diplomacy	મુત્સદ્દીગીરી	trust	0.586
educational	શૈક્ષણિક	trust	0.586
husbandry	પશુપાલન	trust	0.586
share	શેર કરો	trust	0.586
enjoying	માણી	trust	0.586
firmness	સ્થિરતા	trust	0.586
convince	મનાવવા	trust	0.586
designation	હોદ્દો	trust	0.586
tribe	આદિજાતિ	trust	0.586
victory	વિજય	trust	0.586
magnificent	ભવ્ય	trust	0.586
lovely	અતિસુંદર	trust	0.586
seniority	વરિષ્ઠતા	trust	0.586
angelic	દેવદૂત	trust	0.586
ambition	મહત્વાકાંક્ષા	trust	0.586
father	પિતા	trust	0.586
mate	સાથી	trust	0.586
sobriety	સ્વસ્થ ચિત્ત	trust	0.586
revere	પૂજ્યભાવ	trust	0.586
delegate	પ્રતિનિધિ	trust	0.586
navigator	નેવિગેટર	trust	0.578
watchdog	વોચડોગ	trust	0.578
obey	પાળે	trust	0.578
cheerfulness	ખુશખુશાલ	trust	0.578
inviting	આમંત્રણ	trust	0.578
judge	ન્યાયાધીશ	trust	0.578
irrefutable	અકાટ્ય	trust	0.578
philanthropist	પરોપકારી	trust	0.578
careful	સાવચેત	trust	0.578
communion	બિરાદરી	trust	0.578
coexisting	સહઅસ્તિત્વ	trust	0.578
impartiality	નિષ્પક્ષતા	trust	0.578
unquestioned	નિર્વિવાદ	trust	0.578
upright	સીધા	trust	0.578
authoritative	અધિકૃત	trust	0.578
structural	માળખાકીય	trust	0.578
convinced	સહમત	trust	0.578
smile	સ્મિત	trust	0.578
commandant	કમાન્ડન્ટ	trust	0.578
dutiful	કર્તવ્યનિષ્ઠ	trust	0.578
shelter	આશ્રય	trust	0.578
revival	પુનઃસજીવન	trust	0.578
professor	અધ્યાપક	trust	0.578
adore	પૂજવું	trust	0.578
legalized	કાયદેસરિત	trust	0.578
punctual	સમયસર	trust	0.570
counsellor	કાઉન્સેલર	trust	0.570
complement	પૂરક	trust	0.570
corroboration	સમર્થન	trust	0.570
immaculate	શુદ્ધ	trust	0.570
relative	સંબંધિત	trust	0.570
apostle	પ્રેરિત	trust	0.570
earned	NO TRANSLATION	trust	0.570
connective	સંયોજક	trust	0.570
insure	વીમો	trust	0.570
plausible	બુદ્ધિગમ્ય	trust	0.570
consult	સલાહ લો	trust	0.570
modest	વિનમ્ર	trust	0.570
measured	માપવામાં	trust	0.570
pilot	પાયલોટ	trust	0.570
collaborator	સહયોગી	trust	0.570
advise	સલાહ	trust	0.570
cuddle	પંપાળવું	trust	0.570
ordinance	વટહુકમ	trust	0.570
compass	હોકાયંત્ર	trust	0.570
guide	માર્ગદર્શન	trust	0.570
everlasting	શાશ્વત	trust	0.570
adhering	પાલન	trust	0.570
determinate	નિર્ધારિત	trust	0.570
heavenly	સ્વર્ગીય	trust	0.570
principal	મુખ્ય	trust	0.570
abundance	વિપુલતા	trust	0.570
matron	મેટ્રન	trust	0.570
unequivocal	સંદિગ્ધ	trust	0.570
volunteers	સ્વયંસેવકો	trust	0.570
pedigree	વંશાવલિ	trust	0.570
unquestionably	નિ: શંકપણે	trust	0.570
pertinent	પ્રસંગોચિત	trust	0.562
devout	શ્રદ્ધાળુ	trust	0.562
curable	સાધ્ય	trust	0.562
insight	સૂઝ	trust	0.562
congregation	મંડળ	trust	0.562
admit	સ્વીકાર્યું	trust	0.562
pleasant	સુખદ	trust	0.562
vigorous	ઉત્સાહી	trust	0.562
fort	કિલ્લો	trust	0.562
remarkable	નોંધનીય	trust	0.562
content	સામગ્રી	trust	0.562
spotless	નિષ્કલંક	trust	0.562
uplift	ઉત્કર્ષ	trust	0.562
compensate	વળતર	trust	0.562
lovemaking	પ્રેમાલાપ	trust	0.562
jury	જૂરી	trust	0.562
jurist	કાયદાશાસ્ત્રી	trust	0.562
soothing	ઠંડું પાડવું	trust	0.562
ordination	સમન્વય	trust	0.562
cohesion	સંયોગ	trust	0.562
frankness	નિખાલસતા	trust	0.562
strong	મજબૂત	trust	0.562
miracle	ચમત્કાર	trust	0.562
concordance	સુમેળ	trust	0.562
applaud	વખાણ કરો	trust	0.562
prize	ઇનામ	trust	0.562
apostolic	ધર્મપ્	trust	0.562
succeeding	અનુગામી	trust	0.562
vitality	જોમ	trust	0.562
treasurer	ખજાનચી	trust	0.562
save	સાચવો	trust	0.562
earn	કમાવો	trust	0.562
midwife	મિડવાઇફ	trust	0.555
discretion	વિવેકબુદ્ધિ	trust	0.555
worship	પૂજા	trust	0.555
constant	સતત	trust	0.555
foresight	અગમચેતી	trust	0.555
vote	મત આપો	trust	0.555
cultivate	ખેતી	trust	0.555
impartial	નિષ્પક્ષ	trust	0.555
illumination	પ્રકાશ	trust	0.555
ambulance	એમ્બ્યુલન્સ	trust	0.555
privacy	ગોપનીયતા	trust	0.555
succeed	સફળ થવું	trust	0.555
providing	પૂરી પાડે છે	trust	0.555
veteran	પીઢ	trust	0.555
patience	ધીરજ	trust	0.555
prophet	પ્રબોધક	trust	0.555
coach	કોચ	trust	0.555
intuition	અંતઃપ્રેરણા	trust	0.555
reconciliation	સમાધાન	trust	0.555
defender	ડિફેન્ડર	trust	0.555
coalesce	એકરૂપતા	trust	0.555
mediate	મધ્યસ્થી	trust	0.555
precedence	પ્રાધાન્યતા	trust	0.555
congruence	એકરૂપતા	trust	0.555
buddy	સાથી	trust	0.555
reunion	રિયુનિયન	trust	0.555
restorative	પુનઃસ્થાપન	trust	0.555
destined	નિયુક્ત	trust	0.555
physicist	ભૌતિકશાસ્ત્રી	trust	0.555
influential	પ્રભાવશાળી	trust	0.555
exalt	મહાનુભાવ	trust	0.555
greatness	મહાનતા	trust	0.555
inclusion	સમાવેશ	trust	0.555
auditor	ઓડિટર	trust	0.555
meditate	ધ્યાન કરો	trust	0.555
betrothed	વેશ્યા	trust	0.555
proud	ગર્વ	trust	0.547
provide	પૂરી પાડે છે	trust	0.547
conciliation	સમાધાન	trust	0.547
ancestral	પૂર્વજો	trust	0.547
liberty	સ્વાતંત્ર્ય	trust	0.547
durable	ટકાઉ	trust	0.547
impenetrable	અભેદ્ય	trust	0.547
prudent	સમજદાર	trust	0.547
invocation	આમંત્રણ	trust	0.547
engaging	આકર્ષક	trust	0.547
statement	નિવેદન	trust	0.547
rejoice	આનંદ કરો	trust	0.547
cheer	ઉત્સાહ	trust	0.547
eyewitness	સાક્ષી	trust	0.547
prevalent	પ્રચલિત	trust	0.547
securities	સિક્યોરિટીઝ	trust	0.547
friendly	મૈત્રીપૂર્ણ	trust	0.547
salvation	મુક્તિ	trust	0.547
independence	સ્વતંત્રતા	trust	0.547
govern	શાસન	trust	0.547
forgive	માફ કરશો	trust	0.547
commanding	કમાન્ડિંગ	trust	0.547
convent	કોન્વેન્ટ	trust	0.547
reinforcement	અમલના	trust	0.547
law	કાયદો	trust	0.547
registry	રજિસ્ટ્રી	trust	0.547
temperate	સમશીતોષ્ણ	trust	0.547
promises	NO TRANSLATION	trust	0.547
readiness	તૈયારી	trust	0.547
heritage	ધરોહર	trust	0.547
chronicle	ક્રોનિકલ	trust	0.539
uncensured	NO TRANSLATION	trust	0.539
ensemble	દાગીનો	trust	0.539
institute	સંસ્થા	trust	0.539
applause	અભિવાદન	trust	0.539
architecture	સ્થાપત્ય	trust	0.539
obvious	સ્પષ્ટ	trust	0.539
recovery	પુનઃપ્રાપ્તિ	trust	0.539
inimitable	અદ્વિતીય	trust	0.539
relevant	સંબંધિત	trust	0.539
responsive	પ્રતિભાવ	trust	0.539
choices	NO TRANSLATION	trust	0.539
instructions	સૂચનો	trust	0.539
define	વ્યાખ્યાયિત કરો	trust	0.539
delightful	આહલાદક	trust	0.539
antidote	મારણ	trust	0.539
admitting	સ્વીકાર્યું	trust	0.539
psalms	ગીતશાસ્ત્ર	trust	0.539
stamina	સહનશકિત	trust	0.539
majority	બહુમતી	trust	0.539
inoculation	ઇનોક્યુલેશન	trust	0.539
perfect	સંપૂર્ણ	trust	0.539
obedience	આજ્ઞાકારી	trust	0.539
memorable	યાદગાર	trust	0.539
chastity	પવિત્રતા	trust	0.539
proctor	પ્રોક્ટર	trust	0.539
watchman	NO TRANSLATION	trust	0.539
regularity	નિયમિતતા	trust	0.539
forefathers	પૂર્વજો	trust	0.539
immovable	સ્થાવર	trust	0.539
eager	આતુર	trust	0.539
aspiring	મહત્વાકાંક્ષી	trust	0.539
obliging	ફરજિયાત	trust	0.539
reinforcements	સૈન્યમાં	trust	0.539
tantamount	સમાન	trust	0.539
exalted	મહાનુભાવ	trust	0.539
hospital	હોસ્પિટલ	trust	0.531
retirement	નિવૃત્તિ	trust	0.531
strive	લડવું	trust	0.531
edification	સુધારણા	trust	0.531
candid	નિખાલસ	trust	0.531
deed	ખત	trust	0.531
school	શાળા	trust	0.531
cradle	પારણું	trust	0.531
transcript	ટ્રાન્સક્રિપ્ટ	trust	0.531
accompaniment	સાથ	trust	0.531
doubtless	નિ: શંકપણે	trust	0.531
rescue	બચાવ	trust	0.531
seal	સીલ	trust	0.531
expedient	અનુકૂળ	trust	0.531
ballot	મતદાન	trust	0.531
deliverance	છુટકારો	trust	0.531
heavens	સ્વર્ગની	trust	0.531
fraternal	ભ્રાતૃ	trust	0.531
dependent	આશ્રિત	trust	0.531
answerable	જવાબદાર	trust	0.531
center	કેન્દ્ર	trust	0.531
analyst	વિશ્લેષક	trust	0.531
firstborn	પ્રથમજનિત	trust	0.531
bloom	મોર	trust	0.531
inseparable	અવિભાજ્ય	trust	0.531
bride	કન્યા	trust	0.531
evergreen	સદાબહાર	trust	0.531
princely	રજવાડું	trust	0.531
immunization	રોગપ્રતિરક્ષા	trust	0.531
refuge	આશ્રય	trust	0.531
verily	ખરેખર	trust	0.531
omniscient	સર્વજ્ઞ	trust	0.531
terms	શરતો	trust	0.531
sponsor	પ્રાયોજક	trust	0.531
approbation	મંજૂરી	trust	0.527
correctness	ચોકસાઈ	trust	0.523
elevation	એલિવેશન	trust	0.523
neighbor	પાડોશી	trust	0.523
unbroken	અખંડ	trust	0.523
countenance	લાગણી	trust	0.523
hug	આલિંગન	trust	0.523
nobility	ખાનદાની	trust	0.523
paragon	પેરાગોન	trust	0.523
coronation	રાજ્યાભિષેક	trust	0.523
celebration	ઉજવણી	trust	0.523
graduation	ગ્રેજ્યુએશન	trust	0.523
commonwealth	કોમનવેલ્થ	trust	0.523
dictionary	શબ્દકોશ	trust	0.523
powerful	શક્તિશાળી	trust	0.523
notable	નોંધપાત્ર	trust	0.523
account	એકાઉન્ટ	trust	0.523
winning	વિજેતા	trust	0.523
honeymoon	હનીમૂન	trust	0.523
improvement	સુધારણા	trust	0.523
ourselves	NO TRANSLATION	trust	0.523
chaplain	પાદરી	trust	0.523
ratify	બહાલી આપવી	trust	0.523
connoisseur	ગુણગ્રાહક	trust	0.523
award	એવોર્ડ	trust	0.523
taught	શીખવવામાં	trust	0.523
adoration	પૂજા	trust	0.523
salutary	લાભદાયી	trust	0.523
captivate	મોહિત કરવું	trust	0.523
liberate	મુક્ત કરવું	trust	0.523
unimpeached	બિનઅનુવાદ	trust	0.523
laureate	વિજેતા	trust	0.523
benedictory	બેનેક્ટિકટોરી	trust	0.523
feeling	લાગણી	trust	0.518
freely	મુક્ત રીતે	trust	0.516
compliment	NO TRANSLATION	trust	0.516
amen	આમેન	trust	0.516
reverie	રીવરી	trust	0.516
organization	સંસ્થા	trust	0.516
framework	ફ્રેમવર્ક	trust	0.516
sentinel	સંત્રી	trust	0.516
advent	આગમન	trust	0.516
inform	જાણ	trust	0.516
committee	સમિતિ	trust	0.516
passwords	NO TRANSLATION	trust	0.516
minded	દિમાગનો	trust	0.516
obstetrician	પ્રસૂતિવિજ્ઞાની	trust	0.516
enchanted	સંમોહિત	trust	0.516
formative	રચનાત્મક	trust	0.516
tribunal	ટ્રિબ્યુનલ	trust	0.516
association	સંડોવણી	trust	0.516
remedy	ઉપાય	trust	0.516
credit	ક્રેડિટ	trust	0.516
nobleman	ઉમદા	trust	0.516
predominant	મુખ્ય	trust	0.516
measure	માપ	trust	0.516
perpetuity	શાશ્વતતા	trust	0.516
fully	સંપૂર્ણપણે	trust	0.516
deserve	લાયક	trust	0.516
tender	ટેન્ડર	trust	0.516
pray	પ્રાર્થના કરો	trust	0.516
confession	કબૂલાત	trust	0.516
management	સંચાલન	trust	0.516
volunteer	સ્વયંસેવક	trust	0.509
instruct	સૂચન	trust	0.508
virgin	કુમારિકા	trust	0.508
constable	કોન્સ્ટેબલ	trust	0.508
reward	પુરસ્કાર	trust	0.508
amour	NO TRANSLATION	trust	0.508
priest	પાદરી	trust	0.508
policy	નીતિ	trust	0.508
confessional	કબૂલાત	trust	0.508
savor	સુગંધ	trust	0.508
custodian	સંરક્ષક	trust	0.508
vouch	ખાતરી કરો	trust	0.508
tolerance	સહિષ્ણુતા	trust	0.508
unsurpassed	યથાવત	trust	0.508
